campaign_id,customer_id,campaign_date,campaign_type,email_subject,email_status,opened,clicked,conversion,offer_type
CMP029214,0816-TSPHQ,2022-04-18,Retention,Upgrade Your Plan Today,Delivered,Yes,No,No,Free Upgrade
CMP029215,9932-WBWIK,2025-04-07,Retention,Save More On Your Next Bill,Delivered,Yes,Yes,Yes,No Offer
CMP029216,9932-WBWIK,2023-08-05,Loyalty,Special Loyalty Reward,Delivered,Yes,No,No,10% Discount
CMP029217,9932-WBWIK,2021-11-19,Loyalty,We Miss You!,Delivered,No,No,No,Free Installation
CMP029218,9932-WBWIK,2020-04-08,Upgrade,We Miss You!,Delivered,No,No,No,Loyalty Reward
CMP029219,9932-WBWIK,2020-07-03,Discount,Save More On Your Next Bill,Delivered,Yes,Yes,No,No Offer
CMP029220,9932-WBWIK,2023-01-05,Retention,Exclusive Offer Just For You,Delivered,No,No,No,10% Discount
CMP029221,9932-WBWIK,2023-02-10,Promotional,We Miss You!,Delivered,Yes,Yes,No,Extra Data
CMP029222,9932-WBWIK,2020-11-13,Upgrade,Exclusive Offer Just For You,Delivered,Yes,No,No,20% Discount
CMP029223,4619-EVPHY,2022-05-27,Win-Back,Save More On Your Next Bill,Delivered,Yes,No,No,Cashback
CMP029224,4619-EVPHY,2020-03-14,Upgrade,Exclusive Offer Just For You,Delivered,Yes,No,No,Free Upgrade
CMP029225,4619-EVPHY,2022-05-16,Discount,Limited Time Discount,Delivered,Yes,Yes,No,Free Upgrade
CMP029226,5286-YHCVC,2025-11-28,Win-Back,We Miss You!,Delivered,Yes,No,No,Cashback
CMP029227,5286-YHCVC,2021-04-18,Loyalty,Thank You For Being With Us,Delivered,Yes,Yes,No,10% Discount
CMP029228,5286-YHCVC,2024-06-03,Discount,Special Loyalty Reward,Delivered,No,No,No,Loyalty Reward
CMP029229,9115-YQHGA,2025-06-04,Discount,Exclusive Offer Just For You,Delivered,No,No,No,Extra Data
CMP029230,9115-YQHGA,2023-01-12,Upgrade,We Miss You!,Delivered,Yes,Yes,No,10% Discount
CMP029231,9115-YQHGA,2022-04-05,Upgrade,Thank You For Being With Us,Delivered,Yes,Yes,No,No Offer
CMP029232,9115-YQHGA,2023-08-16,Retention,Special Loyalty Reward,Delivered,Yes,No,No,Extra Data
CMP029233,9115-YQHGA,2024-10-16,Upgrade,Exclusive Offer Just For You,Delivered,Yes,Yes,No,20% Discount
CMP029234,4462-CYWMH,2020-11-23,Promotional,Limited Time Discount,Delivered,Yes,No,No,No Offer
CMP029235,4462-CYWMH,2023-11-21,Promotional,Upgrade Your Plan Today,Delivered,Yes,No,No,Premium Streaming
CMP029236,4462-CYWMH,2025-12-16,Win-Back,Free Data Waiting For You,Delivered,No,No,No,Premium Streaming
CMP029237,4462-CYWMH,2020-09-13,Discount,Exclusive Offer Just For You,Delivered,Yes,Yes,No,Free Upgrade
CMP029238,4462-CYWMH,2025-11-12,Retention,Upgrade Your Plan Today,Delivered,Yes,No,No,Free Installation
CMP029239,8963-MQVYN,2022-09-01,Loyalty,Save More On Your Next Bill,Delivered,Yes,No,No,20% Discount
CMP029240,8963-MQVYN,2020-01-18,Loyalty,Special Loyalty Reward,Delivered,Yes,Yes,No,Extra Data
CMP029241,8963-MQVYN,2020-03-12,Promotional,We Miss You!,Delivered,Yes,No,No,Free Installation
CMP029242,8963-MQVYN,2021-06-20,Loyalty,Exclusive Offer Just For You,Bounced,No,No,No,Free Upgrade
CMP029243,2458-EOMRE,2021-09-06,Discount,Special Loyalty Reward,Delivered,No,No,No,Loyalty Reward
CMP029244,2458-EOMRE,2024-06-19,Discount,Save More On Your Next Bill,Delivered,Yes,No,No,Extra Data
CMP029245,2458-EOMRE,2020-06-16,Upgrade,Exclusive Offer Just For You,Delivered,Yes,No,No,20% Discount
CMP029246,9334-GWGOW,2020-05-20,Upgrade,Exclusive Offer Just For You,Delivered,Yes,No,No,Loyalty Reward
CMP029247,9334-GWGOW,2022-10-19,Discount,Thank You For Being With Us,Delivered,Yes,No,No,Premium Streaming
CMP029248,9334-GWGOW,2024-05-02,Promotional,Free Data Waiting For You,Delivered,No,No,No,No Offer
CMP029249,9334-GWGOW,2025-06-26,Win-Back,Limited Time Discount,Delivered,Yes,No,No,Premium Streaming
CMP029250,9334-GWGOW,2023-12-02,Discount,Exclusive Offer Just For You,Delivered,Yes,No,No,20% Discount
CMP029251,9334-GWGOW,2020-10-14,Discount,Limited Time Discount,Delivered,Yes,Yes,Yes,Extra Data
CMP029252,9334-GWGOW,2021-11-24,Promotional,Thank You For Being With Us,Delivered,Yes,Yes,No,Free Installation
CMP029253,9334-GWGOW,2022-01-14,Retention,Thank You For Being With Us,Delivered,Yes,No,No,10% Discount
CMP029254,6542-LWGXJ,2022-09-13,Win-Back,Save More On Your Next Bill,Delivered,Yes,No,No,Loyalty Reward
CMP029255,6542-LWGXJ,2021-09-06,Upgrade,Limited Time Discount,Delivered,Yes,No,No,20% Discount
CMP029256,6542-LWGXJ,2024-11-10,Win-Back,Save More On Your Next Bill,Delivered,No,No,No,Loyalty Reward
CMP029257,6542-LWGXJ,2023-10-28,Upgrade,Thank You For Being With Us,Delivered,Yes,No,No,Loyalty Reward
CMP029258,6542-LWGXJ,2021-03-16,Promotional,Free Data Waiting For You,Delivered,No,No,No,Free Upgrade
CMP029259,6542-LWGXJ,2020-08-25,Promotional,Limited Time Discount,Delivered,Yes,Yes,Yes,Free Installation
CMP029260,5567-GZKQY,2023-06-07,Promotional,Thank You For Being With Us,Delivered,Yes,Yes,No,Extra Data
CMP029261,5567-GZKQY,2022-03-10,Discount,Save More On Your Next Bill,Delivered,Yes,Yes,No,Free Installation
CMP029262,5567-GZKQY,2021-04-24,Promotional,Free Data Waiting For You,Delivered,Yes,No,No,No Offer
CMP029263,5567-GZKQY,2025-09-16,Retention,Thank You For Being With Us,Delivered,Yes,Yes,Yes,Cashback
CMP029264,5567-GZKQY,2023-08-07,Promotional,Upgrade Your Plan Today,Delivered,No,No,No,Free Upgrade
CMP029265,1222-LRYKO,2022-04-14,Retention,We Miss You!,Delivered,No,No,No,Free Installation
CMP029266,1222-LRYKO,2020-07-14,Upgrade,Thank You For Being With Us,Delivered,Yes,No,No,Extra Data
CMP029267,1222-LRYKO,2020-04-28,Upgrade,Limited Time Discount,Delivered,No,No,No,Cashback
CMP029268,1222-LRYKO,2024-09-25,Upgrade,Special Loyalty Reward,Delivered,Yes,Yes,No,Free Installation
CMP029269,1222-LRYKO,2020-08-16,Win-Back,Upgrade Your Plan Today,Bounced,No,No,No,Free Installation
CMP029270,1222-LRYKO,2023-07-19,Upgrade,Free Data Waiting For You,Delivered,No,No,No,Premium Streaming
CMP029271,1222-LRYKO,2025-11-16,Promotional,Save More On Your Next Bill,Delivered,Yes,No,No,Cashback
CMP029272,2087-QAREY,2022-01-05,Discount,Save More On Your Next Bill,Delivered,Yes,No,No,Extra Data
CMP029273,2087-QAREY,2025-12-10,Promotional,Upgrade Your Plan Today,Delivered,No,No,No,No Offer
CMP029274,2087-QAREY,2024-01-04,Win-Back,Exclusive Offer Just For You,Delivered,No,No,No,No Offer
CMP029275,2087-QAREY,2022-01-21,Discount,Exclusive Offer Just For You,Delivered,Yes,No,No,Extra Data
CMP029276,2087-QAREY,2022-11-02,Loyalty,Thank You For Being With Us,Delivered,Yes,No,No,Free Installation
CMP029277,2087-QAREY,2024-08-01,Win-Back,We Miss You!,Delivered,Yes,No,No,20% Discount
CMP029278,2087-QAREY,2025-02-26,Loyalty,Save More On Your Next Bill,Delivered,Yes,No,No,Free Upgrade
CMP029279,4423-JWZJN,2024-08-26,Upgrade,Exclusive Offer Just For You,Delivered,Yes,No,No,Free Installation
CMP029280,4423-JWZJN,2024-03-22,Upgrade,Exclusive Offer Just For You,Spam,No,No,No,Extra Data
CMP029281,4423-JWZJN,2023-08-14,Retention,Save More On Your Next Bill,Delivered,Yes,Yes,No,Extra Data
CMP029282,6490-FGZAT,2022-01-24,Loyalty,Save More On Your Next Bill,Delivered,No,No,No,Cashback
CMP029283,6490-FGZAT,2024-12-26,Discount,We Miss You!,Delivered,Yes,No,No,20% Discount
CMP029284,6490-FGZAT,2022-07-09,Retention,Exclusive Offer Just For You,Delivered,Yes,No,No,10% Discount
CMP029285,6490-FGZAT,2020-05-07,Retention,Free Data Waiting For You,Delivered,Yes,No,No,Free Installation
CMP029286,6490-FGZAT,2020-12-23,Win-Back,We Miss You!,Delivered,Yes,Yes,No,Free Upgrade
CMP029287,6490-FGZAT,2024-07-24,Win-Back,Limited Time Discount,Delivered,Yes,No,No,Free Upgrade
CMP029288,7452-FOLON,2022-08-23,Upgrade,Limited Time Discount,Spam,No,No,No,10% Discount
CMP029289,7452-FOLON,2020-12-06,Loyalty,Thank You For Being With Us,Delivered,Yes,No,No,10% Discount
CMP029290,7452-FOLON,2022-10-24,Upgrade,Save More On Your Next Bill,Delivered,Yes,No,No,Free Upgrade
CMP029291,7452-FOLON,2025-03-10,Upgrade,Free Data Waiting For You,Delivered,Yes,No,No,Free Upgrade
CMP029292,7452-FOLON,2022-05-05,Win-Back,Special Loyalty Reward,Bounced,No,No,No,20% Discount
CMP029293,7452-FOLON,2020-07-25,Promotional,Special Loyalty Reward,Delivered,Yes,No,No,No Offer
CMP029294,2320-TZRRH,2022-11-06,Loyalty,Free Data Waiting For You,Delivered,Yes,No,No,Free Upgrade
CMP029295,2320-TZRRH,2021-05-19,Loyalty,We Miss You!,Delivered,Yes,No,No,Extra Data
CMP029296,2320-TZRRH,2022-12-03,Retention,We Miss You!,Delivered,Yes,No,No,Extra Data
CMP029297,2320-TZRRH,2024-05-21,Loyalty,Limited Time Discount,Delivered,Yes,No,No,Free Installation
CMP029298,2320-TZRRH,2024-06-24,Loyalty,Save More On Your Next Bill,Delivered,No,No,No,Free Installation
CMP029299,4942-VZZOM,2024-10-25,Win-Back,Thank You For Being With Us,Delivered,Yes,No,No,Extra Data
CMP029300,4942-VZZOM,2025-09-10,Promotional,Upgrade Your Plan Today,Delivered,Yes,No,No,10% Discount
CMP029301,4942-VZZOM,2020-06-17,Promotional,Free Data Waiting For You,Delivered,Yes,No,No,10% Discount
CMP029302,4942-VZZOM,2022-07-20,Upgrade,Upgrade Your Plan Today,Delivered,Yes,No,No,20% Discount
CMP029303,4942-VZZOM,2021-03-27,Discount,Limited Time Discount,Delivered,Yes,No,No,Loyalty Reward
CMP029304,4942-VZZOM,2021-01-16,Promotional,Save More On Your Next Bill,Delivered,Yes,Yes,Yes,Free Upgrade
CMP029305,7502-BNYGS,2020-01-18,Promotional,Exclusive Offer Just For You,Delivered,Yes,No,No,No Offer
CMP029306,7502-BNYGS,2022-04-22,Upgrade,Save More On Your Next Bill,Delivered,No,No,No,No Offer
CMP029307,7502-BNYGS,2020-06-01,Loyalty,We Miss You!,Delivered,Yes,No,No,20% Discount
CMP029308,7502-BNYGS,2025-09-14,Win-Back,Exclusive Offer Just For You,Delivered,No,No,No,No Offer
CMP029309,7502-BNYGS,2020-01-21,Promotional,We Miss You!,Delivered,Yes,No,No,10% Discount
CMP029310,7502-BNYGS,2025-10-28,Discount,Free Data Waiting For You,Delivered,Yes,No,No,20% Discount
CMP029311,4291-HYEBC,2021-04-28,Upgrade,Thank You For Being With Us,Delivered,No,No,No,Cashback
CMP029312,4291-HYEBC,2025-03-12,Upgrade,Thank You For Being With Us,Delivered,Yes,No,No,Free Upgrade
CMP029313,4291-HYEBC,2024-02-28,Upgrade,Upgrade Your Plan Today,Delivered,Yes,No,No,No Offer
CMP029314,4291-HYEBC,2023-11-23,Retention,Save More On Your Next Bill,Delivered,Yes,No,No,No Offer
CMP029315,4291-HYEBC,2025-10-24,Promotional,We Miss You!,Delivered,No,No,No,Free Upgrade
CMP029316,4291-HYEBC,2020-09-23,Upgrade,Special Loyalty Reward,Delivered,Yes,No,No,Extra Data
CMP029317,6147-CBCRA,2024-12-06,Discount,Free Data Waiting For You,Delivered,No,No,No,Extra Data
CMP029318,6147-CBCRA,2023-04-09,Retention,Special Loyalty Reward,Delivered,No,No,No,Premium Streaming
CMP029319,6147-CBCRA,2025-12-23,Discount,Special Loyalty Reward,Delivered,Yes,No,No,No Offer
CMP029320,6147-CBCRA,2023-06-23,Discount,Save More On Your Next Bill,Delivered,No,No,No,20% Discount
CMP029321,6047-SUHPR,2020-06-15,Loyalty,Exclusive Offer Just For You,Spam,No,No,No,Loyalty Reward
CMP029322,6047-SUHPR,2023-09-17,Win-Back,Upgrade Your Plan Today,Delivered,No,No,No,20% Discount
CMP029323,6047-SUHPR,2025-12-28,Loyalty,Exclusive Offer Just For You,Delivered,Yes,Yes,Yes,Premium Streaming
CMP029324,6047-SUHPR,2020-07-17,Win-Back,Upgrade Your Plan Today,Delivered,Yes,No,No,Cashback
CMP029325,6047-SUHPR,2021-10-26,Discount,Free Data Waiting For You,Delivered,Yes,No,No,No Offer
CMP029326,6047-SUHPR,2024-02-15,Promotional,Upgrade Your Plan Today,Delivered,Yes,No,No,No Offer
CMP029327,6047-SUHPR,2021-12-09,Promotional,Exclusive Offer Just For You,Delivered,No,No,No,20% Discount
CMP029328,9752-ZNQUT,2022-11-25,Win-Back,Exclusive Offer Just For You,Delivered,No,No,No,20% Discount
CMP029329,9752-ZNQUT,2024-07-07,Win-Back,We Miss You!,Delivered,Yes,No,No,Premium Streaming
CMP029330,9752-ZNQUT,2024-10-19,Discount,We Miss You!,Delivered,Yes,Yes,No,Free Installation
CMP029331,9752-ZNQUT,2020-04-05,Discount,We Miss You!,Bounced,No,No,No,No Offer
CMP029332,9752-ZNQUT,2025-07-23,Retention,Thank You For Being With Us,Delivered,No,No,No,Free Upgrade
CMP029333,1576-PFZIW,2024-05-19,Upgrade,Free Data Waiting For You,Delivered,Yes,No,No,20% Discount
CMP029334,1576-PFZIW,2020-06-03,Retention,Special Loyalty Reward,Delivered,Yes,No,No,10% Discount
CMP029335,1576-PFZIW,2021-01-13,Loyalty,Save More On Your Next Bill,Delivered,Yes,No,No,Extra Data
CMP029336,1576-PFZIW,2024-02-04,Discount,Exclusive Offer Just For You,Bounced,No,No,No,Extra Data
CMP029337,1576-PFZIW,2021-10-09,Loyalty,Exclusive Offer Just For You,Delivered,No,No,No,Extra Data
CMP029338,1576-PFZIW,2024-11-08,Loyalty,Exclusive Offer Just For You,Delivered,Yes,No,No,Free Installation
CMP029339,1576-PFZIW,2021-11-13,Retention,Thank You For Being With Us,Delivered,Yes,No,No,Premium Streaming
CMP029340,1576-PFZIW,2022-09-08,Win-Back,Free Data Waiting For You,Delivered,Yes,No,No,Loyalty Reward
CMP029341,5666-MBJPT,2023-03-01,Discount,Upgrade Your Plan Today,Delivered,No,No,No,20% Discount
CMP029342,5666-MBJPT,2021-05-15,Upgrade,Thank You For Being With Us,Bounced,No,No,No,Free Installation
CMP029343,5666-MBJPT,2022-01-23,Promotional,Thank You For Being With Us,Delivered,Yes,No,No,10% Discount
CMP029344,5666-MBJPT,2024-03-01,Win-Back,Exclusive Offer Just For You,Delivered,No,No,No,No Offer
CMP029345,5666-MBJPT,2020-03-21,Loyalty,Thank You For Being With Us,Delivered,Yes,Yes,Yes,Free Upgrade
CMP029346,5666-MBJPT,2020-04-08,Loyalty,Save More On Your Next Bill,Delivered,No,No,No,Extra Data
CMP029347,5666-MBJPT,2024-02-12,Loyalty,Exclusive Offer Just For You,Delivered,Yes,Yes,Yes,Free Upgrade
CMP029348,5666-MBJPT,2020-02-08,Upgrade,Special Loyalty Reward,Delivered,Yes,Yes,No,Free Installation
CMP029349,7312-XSBAT,2022-03-07,Promotional,Thank You For Being With Us,Delivered,Yes,No,No,Premium Streaming
CMP029350,7312-XSBAT,2021-03-15,Promotional,We Miss You!,Delivered,No,No,No,Free Installation
CMP029351,7312-XSBAT,2020-03-11,Loyalty,Special Loyalty Reward,Delivered,Yes,No,No,Cashback
CMP029352,7312-XSBAT,2022-04-08,Promotional,Free Data Waiting For You,Delivered,No,No,No,Extra Data
CMP029353,7312-XSBAT,2022-03-09,Discount,We Miss You!,Delivered,Yes,Yes,No,No Offer
CMP029354,7312-XSBAT,2023-07-17,Promotional,Limited Time Discount,Delivered,No,No,No,No Offer
CMP029355,7312-XSBAT,2023-01-20,Discount,Exclusive Offer Just For You,Delivered,Yes,No,No,Free Upgrade
CMP029356,3096-GKWEB,2022-04-03,Promotional,Special Loyalty Reward,Delivered,No,No,No,20% Discount
CMP029357,3096-GKWEB,2022-12-19,Promotional,Exclusive Offer Just For You,Delivered,Yes,No,No,20% Discount
CMP029358,3096-GKWEB,2025-02-22,Win-Back,We Miss You!,Delivered,Yes,No,No,Premium Streaming
CMP029359,2371-JQHZZ,2023-07-26,Upgrade,Thank You For Being With Us,Delivered,Yes,Yes,No,Premium Streaming
CMP029360,2371-JQHZZ,2020-06-08,Loyalty,Free Data Waiting For You,Delivered,Yes,Yes,No,10% Discount
CMP029361,2371-JQHZZ,2020-04-11,Upgrade,Thank You For Being With Us,Delivered,Yes,No,No,10% Discount
CMP029362,0674-GCDXG,2023-10-26,Promotional,Save More On Your Next Bill,Delivered,No,No,No,20% Discount
CMP029363,0674-GCDXG,2021-02-04,Win-Back,Thank You For Being With Us,Delivered,Yes,No,No,Free Installation
CMP029364,0674-GCDXG,2020-05-05,Retention,We Miss You!,Delivered,Yes,No,No,Free Upgrade
CMP029365,0674-GCDXG,2021-12-20,Win-Back,We Miss You!,Delivered,Yes,No,No,20% Discount
CMP029366,0674-GCDXG,2023-11-09,Loyalty,Exclusive Offer Just For You,Delivered,Yes,Yes,Yes,Premium Streaming
CMP029367,0674-GCDXG,2025-12-24,Loyalty,Thank You For Being With Us,Delivered,Yes,Yes,Yes,No Offer
CMP029368,1121-QSIVB,2022-09-06,Retention,Exclusive Offer Just For You,Delivered,Yes,No,No,Free Upgrade
CMP029369,1121-QSIVB,2025-08-25,Promotional,Exclusive Offer Just For You,Delivered,Yes,No,No,20% Discount
CMP029370,1121-QSIVB,2025-05-17,Upgrade,Exclusive Offer Just For You,Delivered,Yes,No,No,10% Discount
CMP029371,1121-QSIVB,2024-01-26,Discount,Thank You For Being With Us,Delivered,Yes,No,No,20% Discount
CMP029372,1121-QSIVB,2025-05-24,Upgrade,Special Loyalty Reward,Delivered,No,No,No,Extra Data
CMP029373,1121-QSIVB,2025-09-01,Retention,Thank You For Being With Us,Delivered,Yes,No,No,20% Discount
CMP029374,4396-KLSEH,2022-10-01,Promotional,Exclusive Offer Just For You,Delivered,No,No,No,Free Upgrade
CMP029375,4396-KLSEH,2020-09-26,Win-Back,Thank You For Being With Us,Delivered,Yes,No,No,Premium Streaming
CMP029376,4396-KLSEH,2024-07-08,Discount,Upgrade Your Plan Today,Delivered,No,No,No,Cashback
CMP029377,4396-KLSEH,2024-10-23,Discount,Free Data Waiting For You,Delivered,No,No,No,No Offer
CMP029378,4396-KLSEH,2020-03-25,Discount,Save More On Your Next Bill,Delivered,Yes,Yes,Yes,20% Discount
CMP029379,2824-MYYBN,2025-10-04,Upgrade,Special Loyalty Reward,Delivered,Yes,No,No,20% Discount
CMP029380,2824-MYYBN,2020-06-16,Retention,Save More On Your Next Bill,Delivered,Yes,Yes,No,20% Discount
CMP029381,2824-MYYBN,2020-03-20,Upgrade,We Miss You!,Delivered,Yes,Yes,No,Cashback
CMP029382,2824-MYYBN,2024-12-07,Upgrade,Free Data Waiting For You,Delivered,No,No,No,Premium Streaming
CMP029383,2824-MYYBN,2025-06-06,Retention,Limited Time Discount,Delivered,Yes,Yes,Yes,Free Installation
CMP029384,6345-HOVES,2024-03-22,Promotional,Exclusive Offer Just For You,Delivered,Yes,Yes,No,Cashback
CMP029385,6345-HOVES,2024-08-01,Promotional,Upgrade Your Plan Today,Delivered,Yes,No,No,No Offer
CMP029386,6345-HOVES,2021-06-13,Discount,Thank You For Being With Us,Bounced,No,No,No,Loyalty Reward
CMP029387,6345-HOVES,2024-05-12,Win-Back,Limited Time Discount,Delivered,Yes,No,No,No Offer
CMP029388,8318-LCNBW,2023-03-24,Loyalty,Upgrade Your Plan Today,Delivered,Yes,Yes,Yes,10% Discount
CMP029389,8318-LCNBW,2020-06-19,Upgrade,Limited Time Discount,Delivered,Yes,No,No,No Offer
CMP029390,8318-LCNBW,2023-01-26,Retention,We Miss You!,Delivered,No,No,No,Extra Data
CMP029391,8318-LCNBW,2021-07-02,Loyalty,Exclusive Offer Just For You,Delivered,Yes,No,No,Free Installation
CMP029392,8318-LCNBW,2025-03-14,Retention,Exclusive Offer Just For You,Delivered,No,No,No,Premium Streaming
CMP029393,8318-LCNBW,2025-06-01,Upgrade,Save More On Your Next Bill,Delivered,Yes,No,No,No Offer
CMP029394,8318-LCNBW,2021-08-15,Win-Back,Exclusive Offer Just For You,Spam,No,No,No,Extra Data
CMP029395,6469-QJKZW,2022-02-11,Upgrade,We Miss You!,Delivered,Yes,No,No,Free Installation
CMP029396,6469-QJKZW,2025-07-18,Win-Back,Thank You For Being With Us,Delivered,Yes,Yes,No,Premium Streaming
CMP029397,6469-QJKZW,2024-02-23,Discount,Upgrade Your Plan Today,Delivered,Yes,No,No,Loyalty Reward
CMP029398,6469-QJKZW,2023-10-17,Promotional,Exclusive Offer Just For You,Delivered,No,No,No,Cashback
CMP029399,6469-QJKZW,2021-06-27,Promotional,Exclusive Offer Just For You,Delivered,No,No,No,Free Upgrade
CMP029400,6469-QJKZW,2025-10-21,Upgrade,Free Data Waiting For You,Delivered,No,No,No,Free Installation
CMP029401,0147-ESWWR,2020-10-27,Retention,Save More On Your Next Bill,Delivered,Yes,No,No,Premium Streaming
CMP029402,0147-ESWWR,2025-06-19,Discount,Special Loyalty Reward,Delivered,Yes,No,No,20% Discount
CMP029403,0147-ESWWR,2025-08-21,Discount,Thank You For Being With Us,Delivered,Yes,Yes,Yes,Free Installation
CMP029404,0147-ESWWR,2021-06-07,Loyalty,Special Loyalty Reward,Delivered,Yes,No,No,20% Discount
CMP029405,0147-ESWWR,2023-02-11,Promotional,Thank You For Being With Us,Delivered,No,No,No,Extra Data
CMP029406,0147-ESWWR,2024-01-18,Retention,Upgrade Your Plan Today,Delivered,Yes,Yes,No,Extra Data
CMP029407,0147-ESWWR,2022-12-17,Discount,Exclusive Offer Just For You,Delivered,Yes,Yes,No,Extra Data
CMP029408,0147-ESWWR,2025-05-12,Upgrade,Thank You For Being With Us,Delivered,Yes,No,No,No Offer
CMP029409,1217-VASWC,2021-11-11,Retention,Save More On Your Next Bill,Delivered,Yes,Yes,No,Extra Data
CMP029410,1217-VASWC,2022-10-11,Loyalty,Upgrade Your Plan Today,Delivered,Yes,No,No,Free Upgrade
CMP029411,1217-VASWC,2024-11-03,Win-Back,Limited Time Discount,Delivered,Yes,Yes,No,10% Discount
CMP029412,6370-ZVHDV,2023-03-28,Upgrade,Upgrade Your Plan Today,Delivered,No,No,No,Free Upgrade
CMP029413,6370-ZVHDV,2025-01-07,Win-Back,Free Data Waiting For You,Bounced,No,No,No,Cashback
CMP029414,6370-ZVHDV,2021-12-13,Loyalty,Save More On Your Next Bill,Delivered,No,No,No,20% Discount
CMP029415,6370-ZVHDV,2020-06-08,Discount,Thank You For Being With Us,Delivered,Yes,Yes,No,10% Discount
CMP029416,5915-DGNVC,2024-01-20,Loyalty,Upgrade Your Plan Today,Delivered,No,No,No,Extra Data
CMP029417,5915-DGNVC,2021-12-06,Promotional,We Miss You!,Delivered,Yes,No,No,Free Upgrade
CMP029418,5915-DGNVC,2020-01-16,Upgrade,Exclusive Offer Just For You,Delivered,No,No,No,Free Installation
CMP029419,5915-DGNVC,2023-12-17,Win-Back,Upgrade Your Plan Today,Delivered,Yes,No,No,No Offer
CMP029420,5915-DGNVC,2021-10-01,Loyalty,Exclusive Offer Just For You,Delivered,Yes,No,No,Premium Streaming
CMP029421,5915-DGNVC,2023-07-13,Upgrade,We Miss You!,Delivered,Yes,No,No,No Offer
CMP029422,5915-DGNVC,2020-07-14,Loyalty,Exclusive Offer Just For You,Delivered,Yes,Yes,No,Cashback
CMP029423,6260-XLACS,2023-05-14,Retention,Save More On Your Next Bill,Delivered,Yes,Yes,Yes,20% Discount
CMP029424,6260-XLACS,2025-09-28,Discount,We Miss You!,Delivered,Yes,No,No,Loyalty Reward
CMP029425,6260-XLACS,2020-12-24,Promotional,We Miss You!,Delivered,No,No,No,Premium Streaming
CMP029426,3566-CAAYU,2023-04-21,Upgrade,Thank You For Being With Us,Delivered,Yes,Yes,Yes,Cashback
CMP029427,3566-CAAYU,2024-06-17,Promotional,Upgrade Your Plan Today,Delivered,Yes,Yes,No,Cashback
CMP029428,3566-CAAYU,2025-11-05,Upgrade,Thank You For Being With Us,Delivered,No,No,No,Free Installation
CMP029429,3566-CAAYU,2020-08-22,Upgrade,Free Data Waiting For You,Delivered,No,No,No,10% Discount
