ticket_id,customer_id,created_date,issue_type,priority,status,resolution_time,agent_name,customer_rating
TKT010330,3489-HHPFY,2022-10-23,Billing Issue,High,Resolved,28,Neha Gupta,4.0
TKT010331,2926-JEJJC,2021-02-01,Phone Service Issue,Low,Resolved,94,Karan Mehta,4.0
TKT010332,2926-JEJJC,2022-08-02,Account Login,High,Resolved,32,Rohit Kumar,4.0
TKT010333,4950-BDEUX,2022-05-06,WiFi Connectivity,Medium,Open,71,Neha Gupta,
TKT010334,0508-OOLTO,2025-07-15,No Internet,High,Resolved,32,Neha Gupta,5.0
TKT010335,0508-OOLTO,2023-04-21,Billing Issue,Low,Resolved,84,Vikas Yadav,5.0
TKT010336,0508-OOLTO,2021-03-25,Technical Support,Medium,In Progress,66,Karan Mehta,
TKT010337,9040-KZVWO,2020-08-21,Technical Support,Low,In Progress,60,Anjali Jain,
TKT010338,9040-KZVWO,2020-02-14,No Internet,High,Resolved,32,Priya Verma,3.0
TKT010339,6339-RZCBJ,2025-08-16,Account Login,High,Resolved,24,Simran Kaur,4.0
TKT010340,6339-RZCBJ,2025-11-04,TV Streaming Issue,Medium,Open,38,Vikas Yadav,
TKT010341,4415-WNGVR,2024-11-25,Slow Internet,Medium,Resolved,37,Karan Mehta,4.0
TKT010342,4415-WNGVR,2021-12-06,Account Login,Low,Resolved,86,Rahul Sharma,3.0
TKT010343,2522-AHJXR,2022-04-25,Phone Service Issue,Medium,Resolved,61,Anjali Jain,3.0
TKT010344,2522-AHJXR,2023-01-11,Account Login,Medium,Open,46,Karan Mehta,
TKT010345,1816-FLZDK,2024-02-16,Movie Streaming Issue,Medium,Resolved,65,Anjali Jain,5.0
TKT010346,1816-FLZDK,2022-12-11,WiFi Connectivity,Medium,Resolved,26,Arjun Patel,3.0
TKT010347,4615-PIVVU,2024-02-06,Phone Service Issue,Low,Resolved,53,Aman Singh,3.0
TKT010348,4615-PIVVU,2021-07-14,WiFi Connectivity,Medium,Resolved,31,Priya Verma,3.0
TKT010349,8885-QSQBX,2020-04-21,Router Problem,Medium,Resolved,31,Simran Kaur,3.0
TKT010350,8617-ENBDS,2025-04-02,Payment Issue,Low,Resolved,85,Arjun Patel,4.0
TKT010351,8617-ENBDS,2023-10-08,Account Login,Medium,Resolved,63,Aman Singh,4.0
TKT010352,8617-ENBDS,2020-10-16,Slow Internet,Medium,Closed,60,Karan Mehta,3.0
TKT010353,9385-NXKDA,2025-12-20,WiFi Connectivity,Low,Resolved,106,Simran Kaur,5.0
TKT010354,9385-NXKDA,2022-09-10,Account Login,High,Resolved,38,Vikas Yadav,4.0
TKT010355,0430-IHCDJ,2024-04-25,WiFi Connectivity,High,Closed,43,Karan Mehta,3.0
TKT010356,0430-IHCDJ,2021-11-09,TV Streaming Issue,Medium,Resolved,35,Rohit Kumar,5.0
TKT010357,0430-IHCDJ,2024-05-11,WiFi Connectivity,Medium,Closed,50,Neha Gupta,4.0
TKT010358,6674-KVJHG,2023-07-06,Phone Service Issue,High,Resolved,23,Aman Singh,4.0
TKT010359,6674-KVJHG,2022-02-03,Payment Issue,Low,Resolved,86,Arjun Patel,3.0
TKT010360,1814-DKOLC,2022-08-08,Payment Issue,Medium,Open,52,Simran Kaur,
TKT010361,1814-DKOLC,2024-12-06,Payment Issue,High,Resolved,28,Simran Kaur,4.0
TKT010362,3537-HPKQT,2023-03-21,Account Login,Medium,Closed,45,Simran Kaur,3.0
TKT010363,3537-HPKQT,2022-02-12,Router Problem,Low,Resolved,79,Arjun Patel,4.0
TKT010364,3537-HPKQT,2023-02-20,WiFi Connectivity,Medium,Closed,67,Arjun Patel,5.0
TKT010365,2129-ALKBS,2025-05-16,Phone Service Issue,Low,Open,64,Rohit Kumar,
TKT010366,5821-MMEIL,2023-10-26,Phone Service Issue,Medium,Resolved,69,Rahul Sharma,5.0
TKT010367,5821-MMEIL,2021-08-17,Billing Issue,Medium,Open,63,Rahul Sharma,
TKT010368,1309-XGFSN,2020-02-18,Movie Streaming Issue,Medium,Resolved,42,Anjali Jain,5.0
TKT010369,1309-XGFSN,2022-10-16,WiFi Connectivity,Medium,In Progress,39,Rohit Kumar,
TKT010370,1309-XGFSN,2024-11-08,Billing Issue,Medium,Closed,29,Neha Gupta,4.0
TKT010371,6968-URWQU,2022-05-24,Technical Support,Medium,Resolved,61,Vikas Yadav,4.0
TKT010372,6968-URWQU,2021-03-21,Phone Service Issue,Medium,Resolved,24,Karan Mehta,5.0
TKT010373,9631-XEYKE,2024-12-13,No Internet,High,Closed,26,Priya Verma,3.0
TKT010374,1335-MXCSE,2022-10-27,WiFi Connectivity,Low,Open,50,Rahul Sharma,
TKT010375,8800-JOOCF,2022-05-12,Router Problem,Low,Resolved,69,Neha Gupta,4.0
TKT010376,8800-JOOCF,2022-11-18,No Internet,Medium,Resolved,67,Anjali Jain,5.0
TKT010377,8800-JOOCF,2020-08-12,Router Problem,Medium,Resolved,56,Karan Mehta,3.0
TKT010378,1469-LBJQJ,2020-09-16,TV Streaming Issue,Low,Closed,93,Neha Gupta,3.0
TKT010379,0064-YIJGF,2025-12-06,WiFi Connectivity,Medium,Resolved,64,Rohit Kumar,4.0
TKT010380,0064-YIJGF,2022-09-11,No Internet,Low,Open,117,Simran Kaur,
TKT010381,2386-OWURY,2023-08-15,Payment Issue,Low,Resolved,108,Anjali Jain,5.0
TKT010382,2386-OWURY,2021-04-05,Technical Support,Medium,Resolved,42,Priya Verma,4.0
TKT010383,3453-RTHJQ,2020-12-06,Account Login,Medium,Resolved,55,Simran Kaur,5.0
TKT010384,3453-RTHJQ,2022-07-23,WiFi Connectivity,Medium,Resolved,28,Neha Gupta,4.0
TKT010385,6278-FEPBZ,2024-05-05,Billing Issue,High,Closed,37,Rahul Sharma,3.0
TKT010386,6278-FEPBZ,2020-02-21,Account Login,Low,Closed,50,Rahul Sharma,4.0
TKT010387,4280-DLSHD,2022-10-25,TV Streaming Issue,Low,Resolved,60,Anjali Jain,5.0
TKT010388,4280-DLSHD,2025-09-11,WiFi Connectivity,Low,Resolved,98,Karan Mehta,5.0
TKT010389,1508-DFXCU,2025-10-27,Router Problem,Low,Closed,56,Vikas Yadav,5.0
TKT010390,1508-DFXCU,2022-02-20,WiFi Connectivity,Medium,Resolved,46,Arjun Patel,5.0
TKT010391,1508-DFXCU,2023-12-22,No Internet,Medium,Resolved,29,Neha Gupta,4.0
TKT010392,7868-BGSZA,2025-06-20,WiFi Connectivity,High,Closed,19,Anjali Jain,5.0
TKT010393,7868-BGSZA,2020-01-24,Phone Service Issue,Medium,Resolved,31,Rahul Sharma,5.0
TKT010394,2800-QQUSO,2023-11-05,Slow Internet,Low,Resolved,105,Anjali Jain,4.0
TKT010395,2800-QQUSO,2023-07-02,Technical Support,Medium,Resolved,57,Rohit Kumar,5.0
TKT010396,7973-DZRKH,2024-09-19,Billing Issue,High,Resolved,25,Aman Singh,4.0
TKT010397,9773-PEQBZ,2023-11-12,Router Problem,Low,Resolved,95,Aman Singh,3.0
TKT010398,0650-BWOZN,2023-12-22,Payment Issue,Low,Closed,93,Simran Kaur,3.0
TKT010399,0650-BWOZN,2021-02-23,Account Login,Medium,Closed,41,Arjun Patel,4.0
TKT010400,0650-BWOZN,2025-11-22,Movie Streaming Issue,Medium,Resolved,36,Priya Verma,4.0
TKT010401,9602-WCXPI,2020-12-16,Account Login,Medium,Closed,24,Anjali Jain,5.0
TKT010402,2903-YYTBW,2022-05-24,No Internet,High,Closed,31,Neha Gupta,4.0
TKT010403,8573-JGCZW,2020-06-26,Billing Issue,Medium,Resolved,62,Aman Singh,3.0
TKT010404,6837-HAEVO,2023-07-09,Payment Issue,Medium,Open,40,Neha Gupta,
TKT010405,4304-XUMGI,2021-06-28,Technical Support,Low,Resolved,76,Rohit Kumar,4.0
TKT010406,4304-XUMGI,2024-12-27,TV Streaming Issue,Low,Open,113,Aman Singh,
TKT010407,4304-XUMGI,2023-09-26,TV Streaming Issue,Low,Resolved,108,Neha Gupta,4.0
TKT010408,8819-ZBYNA,2025-04-10,No Internet,Medium,Closed,45,Rahul Sharma,3.0
TKT010409,6174-NRBTZ,2023-06-05,Billing Issue,High,Open,21,Aman Singh,
TKT010410,6174-NRBTZ,2024-11-27,Payment Issue,Low,Open,92,Aman Singh,
TKT010411,9481-IEBZY,2024-03-10,Phone Service Issue,Medium,Resolved,35,Arjun Patel,4.0
TKT010412,9481-IEBZY,2024-03-19,TV Streaming Issue,Medium,Resolved,70,Rohit Kumar,5.0
TKT010413,6137-NICCO,2025-04-19,Billing Issue,Medium,Resolved,44,Neha Gupta,5.0
TKT010414,6137-NICCO,2022-09-17,WiFi Connectivity,Medium,Resolved,64,Aman Singh,5.0
TKT010415,9065-ZCPQX,2021-02-02,Movie Streaming Issue,Medium,Resolved,54,Neha Gupta,4.0
TKT010416,6402-EJMWF,2024-04-13,Router Problem,High,Closed,34,Anjali Jain,5.0
TKT010417,6402-EJMWF,2025-03-08,TV Streaming Issue,Medium,In Progress,25,Priya Verma,
TKT010418,6402-EJMWF,2020-11-06,Phone Service Issue,Low,Resolved,105,Anjali Jain,3.0
TKT010419,3213-VVOLG,2023-04-25,Account Login,Medium,Resolved,67,Priya Verma,5.0
TKT010420,3213-VVOLG,2023-04-19,Billing Issue,Medium,Closed,53,Rahul Sharma,5.0
TKT010421,6870-ECSHE,2024-11-28,Phone Service Issue,Low,Resolved,116,Karan Mehta,4.0
TKT010422,6870-ECSHE,2025-07-22,Payment Issue,Low,Resolved,60,Vikas Yadav,5.0
TKT010423,8747-UDCOI,2022-03-27,Phone Service Issue,Medium,In Progress,35,Karan Mehta,
TKT010424,8747-UDCOI,2023-09-13,Account Login,Low,Open,58,Neha Gupta,
TKT010425,9169-BSVIN,2023-12-01,Slow Internet,Medium,Closed,42,Rohit Kumar,3.0
TKT010426,8194-PEEBY,2022-03-23,Account Login,High,Resolved,12,Rahul Sharma,3.0
TKT010427,7714-YXSMB,2025-02-04,Movie Streaming Issue,High,Resolved,21,Arjun Patel,3.0
TKT010428,7714-YXSMB,2024-06-07,Account Login,Medium,Closed,32,Vikas Yadav,5.0
TKT010429,8387-UGUSU,2025-10-28,Account Login,High,Resolved,40,Vikas Yadav,4.0
TKT010430,8387-UGUSU,2025-05-03,Payment Issue,Medium,Closed,42,Neha Gupta,3.0
TKT010431,1194-HVAIF,2021-05-10,Billing Issue,Medium,Resolved,34,Karan Mehta,4.0
TKT010432,1767-TGTKO,2024-11-17,Payment Issue,Low,Resolved,48,Aman Singh,4.0
TKT010433,1767-TGTKO,2021-08-12,Router Problem,Medium,Resolved,30,Rahul Sharma,4.0
TKT010434,1767-TGTKO,2023-03-09,TV Streaming Issue,Medium,In Progress,62,Simran Kaur,
TKT010435,8805-JNRAZ,2021-07-27,Account Login,Medium,In Progress,45,Rahul Sharma,
TKT010436,8805-JNRAZ,2022-05-28,No Internet,Medium,Resolved,52,Arjun Patel,4.0
TKT010437,8805-JNRAZ,2023-05-03,Slow Internet,Medium,Resolved,28,Simran Kaur,3.0
TKT010438,6418-HNFED,2021-12-06,TV Streaming Issue,Low,Closed,109,Priya Verma,5.0
TKT010439,0206-OYVOC,2020-09-08,Account Login,Low,Resolved,105,Vikas Yadav,5.0
TKT010440,7128-GGCNO,2020-05-20,Slow Internet,Low,Resolved,82,Simran Kaur,4.0
TKT010441,6710-HSJRD,2023-10-02,Slow Internet,High,Resolved,17,Karan Mehta,5.0
TKT010442,6710-HSJRD,2025-11-02,Technical Support,High,In Progress,33,Arjun Patel,
TKT010443,3675-EQOZA,2025-06-23,Billing Issue,Low,Closed,106,Priya Verma,5.0
TKT010444,3675-EQOZA,2020-07-09,Billing Issue,Medium,Resolved,41,Anjali Jain,3.0
TKT010445,0840-DCNZE,2020-08-06,Phone Service Issue,Medium,Resolved,28,Karan Mehta,3.0
TKT010446,0840-DCNZE,2021-08-26,No Internet,Medium,Closed,51,Karan Mehta,3.0
TKT010447,1732-FEKLD,2022-07-09,Phone Service Issue,Medium,Resolved,69,Priya Verma,3.0
TKT010448,9862-KJTYK,2024-07-18,Slow Internet,Low,Resolved,88,Anjali Jain,5.0
TKT010449,9862-KJTYK,2021-10-28,No Internet,Low,Closed,58,Rahul Sharma,4.0
TKT010450,9862-KJTYK,2021-12-15,No Internet,Low,In Progress,92,Anjali Jain,
TKT010451,0479-HMSWA,2021-02-05,TV Streaming Issue,High,Resolved,43,Aman Singh,5.0
TKT010452,0479-HMSWA,2025-10-23,TV Streaming Issue,Low,Resolved,115,Arjun Patel,4.0
TKT010453,5854-KSRBJ,2024-03-07,Phone Service Issue,High,Resolved,39,Rahul Sharma,4.0
TKT010454,0365-BZUWY,2023-04-19,No Internet,Medium,Resolved,27,Aman Singh,3.0
TKT010455,0365-BZUWY,2020-10-19,Router Problem,Medium,Open,24,Rahul Sharma,
TKT010456,0365-BZUWY,2023-03-14,No Internet,Medium,Open,72,Simran Kaur,
TKT010457,3129-AAQOU,2022-01-27,Phone Service Issue,Low,Resolved,74,Anjali Jain,4.0
TKT010458,3129-AAQOU,2025-02-01,Billing Issue,High,Resolved,35,Karan Mehta,4.0
TKT010459,4922-CVPDX,2024-03-19,TV Streaming Issue,Low,Resolved,114,Aman Singh,4.0
TKT010460,4922-CVPDX,2024-06-26,Technical Support,High,Resolved,42,Vikas Yadav,4.0
TKT010461,4922-CVPDX,2023-12-07,WiFi Connectivity,Medium,Resolved,68,Rohit Kumar,5.0
TKT010462,1357-BIJKI,2023-06-08,Slow Internet,Low,Closed,118,Rohit Kumar,5.0
TKT010463,1099-BTKWT,2021-06-16,WiFi Connectivity,Medium,Closed,63,Rahul Sharma,4.0
TKT010464,1099-BTKWT,2020-10-03,Phone Service Issue,Medium,Resolved,43,Priya Verma,3.0
TKT010465,2018-PZKMU,2020-01-07,Router Problem,Low,Resolved,71,Rahul Sharma,3.0
TKT010466,2018-PZKMU,2021-02-22,Technical Support,High,Resolved,48,Anjali Jain,5.0
TKT010467,7340-KEFQE,2022-10-09,Technical Support,Medium,Resolved,61,Aman Singh,4.0
TKT010468,4570-QHXHL,2022-08-25,No Internet,Medium,Open,28,Simran Kaur,
TKT010469,4570-QHXHL,2021-11-09,Slow Internet,High,In Progress,47,Vikas Yadav,
TKT010470,7392-YYPYJ,2024-10-14,TV Streaming Issue,Medium,Closed,60,Simran Kaur,3.0
TKT010471,7392-YYPYJ,2020-02-21,Slow Internet,Medium,Resolved,70,Aman Singh,5.0
TKT010472,7392-YYPYJ,2021-12-20,No Internet,Low,Open,77,Aman Singh,
TKT010473,2223-GDSHL,2021-02-12,Slow Internet,Medium,Closed,51,Rahul Sharma,5.0
TKT010474,2223-GDSHL,2024-10-10,Technical Support,Medium,Open,53,Rahul Sharma,
TKT010475,9470-RTWDV,2025-09-28,Billing Issue,Medium,Resolved,30,Simran Kaur,3.0
TKT010476,9470-RTWDV,2024-07-10,Account Login,Low,Resolved,50,Simran Kaur,3.0
TKT010477,9348-YVOMK,2023-04-01,WiFi Connectivity,Low,Resolved,104,Arjun Patel,4.0
TKT010478,9348-YVOMK,2024-01-11,TV Streaming Issue,High,Resolved,44,Anjali Jain,5.0
TKT010479,9348-YVOMK,2025-06-07,No Internet,Low,Resolved,52,Priya Verma,5.0
TKT010480,8104-OSKWT,2025-08-04,Technical Support,Low,Resolved,76,Karan Mehta,5.0
TKT010481,4521-YEEHE,2022-03-21,Account Login,Medium,Open,47,Rahul Sharma,
TKT010482,4090-KPJIP,2023-09-09,Router Problem,Low,Resolved,87,Aman Singh,5.0
TKT010483,4090-KPJIP,2021-11-14,Technical Support,Medium,Open,40,Arjun Patel,
TKT010484,3786-WOVKF,2023-03-03,Account Login,Medium,Resolved,35,Rohit Kumar,3.0
TKT010485,3786-WOVKF,2023-11-06,Payment Issue,Low,Resolved,114,Karan Mehta,5.0
TKT010486,3786-WOVKF,2022-12-02,TV Streaming Issue,Medium,Resolved,69,Simran Kaur,4.0
TKT010487,7995-ZHHNZ,2021-08-15,Billing Issue,Medium,Resolved,34,Aman Singh,3.0
TKT010488,7995-ZHHNZ,2021-03-19,Slow Internet,Low,Closed,80,Simran Kaur,3.0
TKT010489,7995-ZHHNZ,2022-06-25,TV Streaming Issue,Medium,Resolved,25,Rohit Kumar,5.0
TKT010490,3824-RHKVR,2025-08-04,Billing Issue,Medium,Closed,35,Priya Verma,4.0
TKT010491,5816-SCGFC,2024-12-10,No Internet,Low,Resolved,51,Rohit Kumar,4.0
TKT010492,5989-AXPUC,2025-06-03,Billing Issue,Low,Resolved,69,Rohit Kumar,5.0
TKT010493,5989-AXPUC,2020-03-18,TV Streaming Issue,Medium,Closed,55,Priya Verma,3.0
TKT010494,4979-HPRFL,2021-06-16,Account Login,Medium,Resolved,49,Aman Singh,5.0
TKT010495,8590-OHDIW,2022-02-13,Account Login,Medium,Resolved,59,Neha Gupta,4.0
TKT010496,8015-IHCGW,2025-10-05,Technical Support,Medium,Open,43,Vikas Yadav,
TKT010497,8015-IHCGW,2022-09-04,TV Streaming Issue,Low,Closed,87,Priya Verma,5.0
TKT010498,2332-TODQS,2020-05-07,Billing Issue,High,Resolved,13,Rahul Sharma,3.0
TKT010499,2332-TODQS,2023-10-23,Phone Service Issue,High,Open,19,Arjun Patel,
TKT010500,9278-VZKCD,2020-06-08,Account Login,High,Resolved,46,Simran Kaur,3.0
TKT010501,9278-VZKCD,2021-01-17,Movie Streaming Issue,Medium,Open,56,Karan Mehta,
TKT010502,9278-VZKCD,2024-01-23,No Internet,Medium,Resolved,72,Neha Gupta,5.0
TKT010503,2773-OVBPK,2024-10-15,WiFi Connectivity,Medium,Resolved,66,Aman Singh,3.0
TKT010504,5999-LCXAO,2023-08-13,Slow Internet,Medium,Resolved,50,Rohit Kumar,4.0
TKT010505,5999-LCXAO,2022-04-05,TV Streaming Issue,Medium,Resolved,33,Anjali Jain,4.0
TKT010506,5999-LCXAO,2020-05-25,Technical Support,High,Closed,31,Rahul Sharma,4.0
TKT010507,5206-XZZQI,2024-06-25,TV Streaming Issue,Medium,Closed,58,Vikas Yadav,3.0
TKT010508,4803-LBYPN,2021-01-06,Phone Service Issue,Low,Resolved,67,Rohit Kumar,5.0
TKT010509,4803-LBYPN,2022-04-22,Phone Service Issue,High,Open,31,Aman Singh,
TKT010510,2139-FQHLM,2025-01-16,Account Login,Low,Resolved,103,Rahul Sharma,5.0
TKT010511,2139-FQHLM,2023-06-03,Billing Issue,Medium,Resolved,26,Rahul Sharma,3.0
TKT010512,1093-YSWCA,2020-09-21,Payment Issue,Medium,Resolved,52,Simran Kaur,4.0
TKT010513,8749-TZYEC,2024-09-18,Payment Issue,Medium,Resolved,71,Priya Verma,3.0
TKT010514,3115-JPJDD,2020-12-17,WiFi Connectivity,Low,Resolved,80,Neha Gupta,5.0
TKT010515,3115-JPJDD,2025-11-20,Billing Issue,Medium,Resolved,59,Aman Singh,3.0
TKT010516,3115-JPJDD,2023-11-01,No Internet,Medium,Resolved,49,Neha Gupta,5.0
TKT010517,5600-KTXFM,2022-03-09,Slow Internet,Medium,Resolved,25,Karan Mehta,5.0
TKT010518,6339-TBELP,2021-09-13,Billing Issue,Medium,In Progress,34,Anjali Jain,
TKT010519,6339-TBELP,2022-10-22,Movie Streaming Issue,Medium,Open,72,Aman Singh,
TKT010520,7964-YESJC,2020-05-03,Movie Streaming Issue,Medium,Resolved,25,Aman Singh,5.0
TKT010521,6173-GOLSU,2021-02-11,TV Streaming Issue,Low,Closed,69,Arjun Patel,4.0
TKT010522,7950-XWOVN,2022-12-08,No Internet,Low,Resolved,100,Rohit Kumar,5.0
TKT010523,7950-XWOVN,2023-07-10,TV Streaming Issue,Medium,Resolved,63,Aman Singh,3.0
TKT010524,7950-XWOVN,2025-09-22,Payment Issue,Medium,Resolved,35,Karan Mehta,5.0
TKT010525,4647-MUZON,2024-02-18,Router Problem,Low,In Progress,90,Rahul Sharma,
TKT010526,9702-AIUJO,2022-03-10,Account Login,High,Resolved,24,Priya Verma,3.0
TKT010527,8849-PRIQJ,2022-09-28,No Internet,Low,Resolved,87,Rahul Sharma,4.0
TKT010528,8851-RAGOV,2025-02-17,Account Login,Low,Resolved,107,Priya Verma,4.0
TKT010529,8851-RAGOV,2025-11-21,Billing Issue,High,Resolved,20,Neha Gupta,4.0
TKT010530,8285-ABVLB,2025-02-04,Account Login,Medium,Resolved,24,Rahul Sharma,4.0
TKT010531,0701-TJSEF,2024-02-28,Billing Issue,Medium,Open,52,Rahul Sharma,
TKT010532,0701-TJSEF,2023-07-06,Billing Issue,High,Open,39,Rahul Sharma,
TKT010533,5712-VBOXD,2025-01-20,Account Login,Medium,Closed,32,Neha Gupta,5.0
TKT010534,5712-VBOXD,2020-10-01,Account Login,Medium,Resolved,48,Priya Verma,3.0
TKT010535,6629-LADHQ,2023-01-17,Movie Streaming Issue,Medium,Resolved,45,Rahul Sharma,5.0
TKT010536,6629-LADHQ,2023-06-01,Phone Service Issue,Medium,Resolved,67,Neha Gupta,5.0
TKT010537,6629-LADHQ,2025-02-10,WiFi Connectivity,Medium,Resolved,38,Aman Singh,4.0
TKT010538,1559-DTODC,2025-08-05,Phone Service Issue,Medium,Closed,41,Rahul Sharma,3.0
TKT010539,8720-RQSBJ,2023-12-15,Technical Support,Medium,In Progress,65,Karan Mehta,
TKT010540,4537-CIBHB,2023-04-10,Account Login,Low,Open,102,Priya Verma,
TKT010541,4537-CIBHB,2021-01-08,Billing Issue,Low,Closed,58,Rahul Sharma,3.0
TKT010542,4324-AHJKS,2022-01-26,Slow Internet,Low,Resolved,69,Priya Verma,5.0
TKT010543,4324-AHJKS,2021-05-14,Movie Streaming Issue,Medium,Closed,45,Rahul Sharma,3.0
TKT010544,4324-AHJKS,2020-12-09,Router Problem,Low,Closed,111,Anjali Jain,3.0
TKT010545,4355-CVPVS,2023-02-03,TV Streaming Issue,Medium,Closed,24,Simran Kaur,3.0
TKT010546,4355-CVPVS,2022-06-01,Payment Issue,Low,Resolved,58,Neha Gupta,3.0
TKT010547,4495-LHSSK,2023-06-19,TV Streaming Issue,Medium,In Progress,45,Anjali Jain,
TKT010548,5915-ANOEI,2021-03-20,Router Problem,Low,In Progress,84,Anjali Jain,
TKT010549,9861-PDSZP,2020-09-10,Account Login,High,Resolved,26,Vikas Yadav,5.0
TKT010550,7225-CBZPL,2022-09-13,Payment Issue,High,Closed,39,Aman Singh,3.0
TKT010551,6704-UTUKK,2020-08-28,Billing Issue,Medium,Resolved,70,Aman Singh,5.0
TKT010552,2019-HDCZY,2025-02-10,Payment Issue,Medium,Resolved,53,Karan Mehta,3.0
TKT010553,2019-HDCZY,2021-12-27,No Internet,Low,Open,110,Rohit Kumar,
TKT010554,8788-DOXSU,2024-11-02,WiFi Connectivity,High,Resolved,44,Arjun Patel,3.0
TKT010555,8788-DOXSU,2020-04-21,Slow Internet,Low,Resolved,114,Anjali Jain,5.0
TKT010556,7404-JLKQG,2020-02-18,Account Login,Low,Resolved,76,Aman Singh,5.0
TKT010557,7421-ZLUPA,2025-02-19,TV Streaming Issue,High,Open,19,Neha Gupta,
TKT010558,7421-ZLUPA,2021-09-24,Router Problem,Low,Resolved,82,Rahul Sharma,4.0
TKT010559,3692-JHONH,2020-07-09,TV Streaming Issue,Medium,Resolved,49,Vikas Yadav,4.0
TKT010560,3692-JHONH,2020-06-26,Slow Internet,Medium,Closed,43,Vikas Yadav,3.0
TKT010561,3692-JHONH,2023-10-16,Account Login,Low,In Progress,92,Vikas Yadav,
TKT010562,8915-NNTRC,2024-04-06,Router Problem,Low,Closed,98,Rahul Sharma,3.0
TKT010563,5914-GXMDA,2023-02-22,Phone Service Issue,Low,Resolved,110,Priya Verma,4.0
TKT010564,5914-GXMDA,2023-09-06,Account Login,Low,Resolved,81,Rahul Sharma,3.0
TKT010565,7463-IFMQU,2023-10-02,Payment Issue,Medium,Resolved,39,Vikas Yadav,3.0
TKT010566,2920-RNCEZ,2022-07-26,Payment Issue,High,Resolved,40,Neha Gupta,5.0
TKT010567,5382-TEMLV,2025-05-06,Slow Internet,Medium,Resolved,63,Anjali Jain,4.0
TKT010568,5382-TEMLV,2023-05-21,Phone Service Issue,High,Resolved,40,Neha Gupta,3.0
TKT010569,5382-TEMLV,2021-04-23,No Internet,High,Closed,28,Anjali Jain,5.0
TKT010570,3441-CGZJH,2023-09-14,Payment Issue,Low,Resolved,111,Aman Singh,3.0
TKT010571,3441-CGZJH,2022-01-18,Technical Support,Medium,Resolved,41,Simran Kaur,3.0
TKT010572,9592-ERDKV,2020-02-05,Slow Internet,High,Resolved,21,Rohit Kumar,3.0
TKT010573,9592-ERDKV,2025-11-07,Account Login,Low,Closed,50,Neha Gupta,3.0
TKT010574,9592-ERDKV,2021-09-25,TV Streaming Issue,Low,Resolved,95,Anjali Jain,5.0
TKT010575,0432-CAJZV,2025-06-24,Router Problem,Low,Resolved,98,Rahul Sharma,5.0
TKT010576,0432-CAJZV,2025-05-06,Phone Service Issue,Medium,Resolved,54,Arjun Patel,3.0
TKT010577,7008-LZVOZ,2025-03-19,Billing Issue,Low,Resolved,69,Rohit Kumar,3.0
TKT010578,1200-TUZHR,2023-11-13,Account Login,Low,Resolved,92,Vikas Yadav,5.0
TKT010579,1200-TUZHR,2024-02-25,Billing Issue,Medium,Resolved,48,Arjun Patel,4.0
TKT010580,9365-CSLBQ,2020-07-23,Billing Issue,High,Resolved,14,Anjali Jain,5.0
TKT010581,5884-FBCTL,2021-06-19,Payment Issue,Low,Closed,106,Neha Gupta,3.0
TKT010582,7130-CTCUS,2023-01-22,Phone Service Issue,Low,Resolved,58,Karan Mehta,3.0
TKT010583,7130-CTCUS,2025-11-01,WiFi Connectivity,Low,Resolved,94,Arjun Patel,4.0
TKT010584,6242-FEGFD,2020-07-27,Router Problem,Medium,Resolved,63,Aman Singh,3.0
TKT010585,7634-WSWDB,2022-04-28,WiFi Connectivity,Medium,Closed,72,Aman Singh,5.0
TKT010586,7634-WSWDB,2021-02-12,Slow Internet,Medium,Resolved,67,Anjali Jain,3.0
TKT010587,7634-WSWDB,2025-04-11,Router Problem,Low,Resolved,84,Anjali Jain,4.0
TKT010588,6986-IXNDM,2023-07-01,No Internet,Low,Resolved,92,Priya Verma,3.0
TKT010589,6986-IXNDM,2024-11-19,Billing Issue,High,Open,21,Arjun Patel,
TKT010590,6986-IXNDM,2021-11-10,Technical Support,Medium,Resolved,55,Karan Mehta,3.0
TKT010591,2987-BJXIK,2020-02-17,WiFi Connectivity,High,Resolved,19,Vikas Yadav,5.0
TKT010592,9769-TSBZE,2025-04-19,Phone Service Issue,Low,Resolved,103,Neha Gupta,3.0
TKT010593,9769-TSBZE,2020-02-02,Account Login,High,Resolved,25,Vikas Yadav,4.0
TKT010594,1395-WSWXR,2020-11-19,Account Login,Medium,Resolved,38,Vikas Yadav,5.0
TKT010595,6023-GSSXW,2023-11-28,Technical Support,Medium,Resolved,65,Anjali Jain,5.0
TKT010596,6023-GSSXW,2022-04-23,Account Login,Medium,Resolved,72,Neha Gupta,5.0
TKT010597,6023-GSSXW,2024-12-19,Slow Internet,Low,Resolved,108,Neha Gupta,3.0
TKT010598,6752-APNJL,2024-12-28,Billing Issue,Medium,Closed,66,Priya Verma,3.0
TKT010599,6752-APNJL,2025-10-11,TV Streaming Issue,Medium,Resolved,65,Arjun Patel,4.0
TKT010600,0420-HLGXF,2020-08-01,No Internet,High,Closed,43,Neha Gupta,5.0
TKT010601,0420-HLGXF,2024-09-25,WiFi Connectivity,Medium,Resolved,34,Aman Singh,4.0
TKT010602,0420-HLGXF,2020-03-22,Billing Issue,Medium,Resolved,54,Priya Verma,3.0
TKT010603,7446-KQISO,2020-05-10,WiFi Connectivity,Medium,Resolved,56,Rahul Sharma,4.0
