complaint_id,customer_id,complaint_date,complaint_type,severity,department,status,resolution_days,customer_satisfaction
CMP006545,8990-ZXLSU,2023-10-10,Call Drop,Low,Billing,Resolved,10.0,4.0
CMP006546,2275-RBYQS,2025-01-15,Call Drop,Medium,Network,Open,,
CMP006547,2275-RBYQS,2023-03-06,Payment Issue,Medium,Technical,Resolved,8.0,5.0
CMP006548,5519-TEEUH,2025-02-03,Customer Support,Low,Customer Care,In Progress,,
CMP006549,7856-GANIL,2024-11-17,Streaming Issue,High,Technical,Resolved,12.0,5.0
CMP006550,3703-TTEPD,2023-04-03,Service Outage,Medium,Technical,Resolved,12.0,4.0
CMP006551,2799-TSLAG,2022-07-27,Billing Complaint,Medium,Billing,Open,,
CMP006552,7139-JZFVG,2022-08-26,Service Outage,High,Sales,In Progress,,
CMP006553,5753-QQWPW,2024-11-05,Streaming Issue,Low,Billing,Resolved,10.0,5.0
CMP006554,6010-DDPPW,2024-02-09,Billing Complaint,Low,Network,Resolved,4.0,4.0
CMP006555,6693-FRIRW,2021-02-24,Slow Internet,Medium,Sales,Closed,5.0,3.0
CMP006556,3173-NVMPX,2025-08-02,Service Outage,Low,Billing,Open,,
CMP006557,0623-GDISB,2020-08-16,Call Drop,Low,Sales,Closed,12.0,4.0
CMP006558,0623-GDISB,2024-11-15,Low Download Speed,Low,Customer Care,Resolved,10.0,5.0
CMP006559,2892-GESUL,2022-04-17,Customer Support,Medium,Network,Open,,
CMP006560,2043-WVTQJ,2022-10-06,Low Download Speed,Medium,Customer Care,Open,,
CMP006561,2043-WVTQJ,2021-03-23,Wrong Charges,Low,Billing,Resolved,3.0,3.0
CMP006562,8034-RYTVV,2020-06-20,Frequent Disconnections,Medium,Sales,In Progress,,
CMP006563,8034-RYTVV,2021-12-02,Call Drop,Medium,Sales,In Progress,,
CMP006564,5044-LRQAQ,2023-11-05,Poor Network,Medium,Technical,In Progress,,
CMP006565,5044-LRQAQ,2025-06-15,Frequent Disconnections,Medium,Customer Care,Resolved,5.0,5.0
CMP006566,1333-PBMXB,2023-02-27,Payment Issue,Medium,Network,Resolved,9.0,5.0
CMP006567,6546-OPBBH,2023-09-25,Billing Complaint,Medium,Customer Care,Open,,
CMP006568,5985-BEHZK,2024-08-17,Frequent Disconnections,Low,Network,Resolved,10.0,5.0
CMP006569,5919-VCZYM,2025-11-22,Billing Complaint,Medium,Sales,Closed,7.0,5.0
CMP006570,9644-KVCNC,2024-10-11,Frequent Disconnections,High,Billing,Resolved,8.0,3.0
CMP006571,2137-DQMEV,2020-02-16,Wrong Charges,Low,Sales,Resolved,2.0,5.0
CMP006572,8174-LNWMW,2021-12-09,Customer Support,Low,Network,Resolved,7.0,4.0
CMP006573,2404-JIBFC,2025-09-17,Call Drop,High,Technical,Resolved,2.0,4.0
CMP006574,8029-XYPWT,2022-10-07,Frequent Disconnections,Medium,Network,Resolved,11.0,4.0
CMP006575,2990-OGYTD,2025-11-07,Call Drop,High,Sales,Resolved,11.0,4.0
CMP006576,6646-JPPHA,2020-03-28,Poor Customer Support,Low,Sales,In Progress,,
CMP006577,7658-UYUQS,2024-06-28,Streaming Issue,Low,Sales,Resolved,2.0,5.0
CMP006578,8457-XIGKN,2022-12-23,Payment Issue,Low,Sales,Closed,4.0,5.0
CMP006579,6072-NUQCB,2024-12-24,Payment Issue,Low,Customer Care,Open,,
CMP006580,8838-GPHZP,2025-06-01,Payment Issue,Medium,Customer Care,Open,,
CMP006581,6918-UMQCG,2020-10-05,Streaming Issue,Medium,Billing,Resolved,9.0,3.0
CMP006582,6918-UMQCG,2022-02-06,Call Drop,High,Billing,Resolved,6.0,4.0
CMP006583,0675-NCDYU,2021-08-03,Poor Customer Support,Medium,Technical,In Progress,,
CMP006584,6339-DKLMK,2020-06-02,Low Download Speed,Medium,Billing,In Progress,,
CMP006585,6339-DKLMK,2022-10-19,Poor Network,Low,Network,In Progress,,
CMP006586,8023-QHAIO,2024-02-16,Service Outage,Low,Technical,Resolved,9.0,5.0
CMP006587,3057-VJJQE,2025-12-24,Installation Delay,Low,Customer Care,Resolved,12.0,5.0
CMP006588,3057-VJJQE,2024-09-17,Poor Customer Support,Medium,Customer Care,Resolved,3.0,5.0
CMP006589,2302-OUZXB,2022-06-06,Service Outage,Low,Technical,Resolved,11.0,5.0
CMP006590,5982-FPVQN,2024-12-16,Streaming Issue,Low,Billing,Resolved,8.0,4.0
CMP006591,7601-DHFWZ,2023-12-21,Customer Support,Medium,Sales,Closed,4.0,3.0
CMP006592,1998-VHJHK,2023-02-28,Customer Support,High,Customer Care,Resolved,2.0,5.0
CMP006593,1707-HABPF,2020-09-04,Slow Internet,Medium,Sales,Closed,4.0,4.0
CMP006594,1707-HABPF,2024-07-12,Call Drop,Low,Network,Closed,2.0,5.0
CMP006595,2308-STERM,2024-02-05,Customer Support,Low,Technical,Resolved,9.0,5.0
CMP006596,5982-XMDEX,2020-11-21,Billing Complaint,Low,Customer Care,In Progress,,
CMP006597,6051-PTVNS,2020-03-22,Billing Complaint,Medium,Technical,Resolved,12.0,4.0
CMP006598,9152-AMKAK,2024-08-27,Installation Delay,High,Network,Resolved,10.0,4.0
CMP006599,9432-VOFYX,2021-05-16,Wrong Charges,Low,Network,Resolved,5.0,4.0
CMP006600,9432-VOFYX,2023-03-18,Call Drop,Low,Sales,In Progress,,
CMP006601,8049-WJCLQ,2021-06-10,Poor Network,Low,Sales,Open,,
CMP006602,6586-PSJOX,2023-06-23,Wrong Charges,Low,Technical,In Progress,,
CMP006603,9705-ZJBCG,2025-11-04,Low Download Speed,Low,Technical,Resolved,1.0,3.0
CMP006604,9670-BPNXF,2021-04-04,Service Outage,Medium,Network,Closed,9.0,3.0
CMP006605,9555-SAHUZ,2024-11-18,Payment Issue,Low,Sales,In Progress,,
CMP006606,9555-SAHUZ,2023-02-21,Streaming Issue,Medium,Technical,In Progress,,
CMP006607,0816-TSPHQ,2023-07-15,Customer Support,Low,Sales,Resolved,14.0,5.0
CMP006608,5286-YHCVC,2023-08-18,Frequent Disconnections,Low,Technical,Resolved,13.0,4.0
CMP006609,5286-YHCVC,2024-07-19,Installation Delay,Low,Technical,In Progress,,
CMP006610,9115-YQHGA,2020-10-27,Poor Customer Support,Medium,Customer Care,Resolved,12.0,3.0
CMP006611,8963-MQVYN,2025-06-27,Billing Complaint,Low,Billing,Open,,
CMP006612,9334-GWGOW,2024-11-05,Low Download Speed,Medium,Network,Resolved,15.0,3.0
CMP006613,2087-QAREY,2022-07-10,Installation Delay,Medium,Technical,Closed,6.0,3.0
CMP006614,2087-QAREY,2020-10-26,Call Drop,Low,Network,Closed,11.0,3.0
CMP006615,7502-BNYGS,2023-11-11,Installation Delay,Low,Billing,Closed,7.0,4.0
CMP006616,4291-HYEBC,2024-07-18,Poor Network,Low,Technical,Open,,
CMP006617,4291-HYEBC,2020-07-08,Call Drop,Medium,Billing,Resolved,1.0,4.0
CMP006618,6047-SUHPR,2020-06-01,Frequent Disconnections,Low,Customer Care,Resolved,5.0,3.0
CMP006619,6047-SUHPR,2023-02-03,Billing Complaint,High,Billing,Open,,
CMP006620,1576-PFZIW,2024-05-17,Frequent Disconnections,Medium,Network,Open,,
CMP006621,1576-PFZIW,2021-12-02,Billing Complaint,High,Sales,In Progress,,
CMP006622,7312-XSBAT,2021-02-06,Low Download Speed,Medium,Technical,Open,,
CMP006623,7312-XSBAT,2025-06-26,Frequent Disconnections,Low,Network,Open,,
CMP006624,2371-JQHZZ,2021-08-27,Call Drop,High,Customer Care,Closed,12.0,4.0
CMP006625,1121-QSIVB,2024-05-20,Payment Issue,Medium,Billing,Resolved,9.0,5.0
CMP006626,4396-KLSEH,2023-05-13,Payment Issue,Medium,Technical,In Progress,,
CMP006627,2824-MYYBN,2020-01-13,Low Download Speed,Low,Sales,Resolved,8.0,3.0
CMP006628,6345-HOVES,2023-02-03,Streaming Issue,Low,Customer Care,Resolved,4.0,3.0
CMP006629,0147-ESWWR,2021-03-27,Installation Delay,Low,Billing,Open,,
CMP006630,6370-ZVHDV,2024-03-10,Payment Issue,Medium,Technical,Resolved,5.0,3.0
CMP006631,5915-DGNVC,2022-08-13,Installation Delay,Low,Billing,Resolved,2.0,5.0
CMP006632,6260-XLACS,2023-11-01,Billing Complaint,Low,Network,Open,,
CMP006633,3566-CAAYU,2022-09-23,Slow Internet,Low,Sales,Closed,15.0,3.0
CMP006634,9103-CXVOK,2024-06-19,Payment Issue,Low,Network,Closed,6.0,3.0
CMP006635,2896-TBNBE,2021-09-25,Call Drop,Medium,Billing,Resolved,9.0,3.0
CMP006636,2896-TBNBE,2022-03-25,Service Outage,Low,Sales,Resolved,1.0,4.0
CMP006637,2522-WLNSF,2023-05-20,Wrong Charges,Low,Billing,Resolved,10.0,5.0
CMP006638,9585-KKMFD,2020-04-10,Billing Complaint,Low,Customer Care,Resolved,5.0,4.0
CMP006639,5399-ZIMKF,2025-08-13,Call Drop,Low,Technical,In Progress,,
CMP006640,0336-KXKFK,2024-06-13,Streaming Issue,Low,Network,Closed,1.0,4.0
CMP006641,3948-FVVRP,2025-01-20,Installation Delay,Medium,Billing,Open,,
CMP006642,1813-JYWTO,2023-10-15,Poor Customer Support,Medium,Customer Care,Resolved,12.0,5.0
CMP006643,1813-JYWTO,2022-11-22,Billing Complaint,Medium,Technical,In Progress,,
CMP006644,6719-OXYBR,2024-10-26,Poor Customer Support,Low,Technical,Resolved,6.0,3.0
CMP006645,0795-XCCTE,2021-12-23,Payment Issue,Medium,Customer Care,Resolved,7.0,4.0
CMP006646,0168-XZKBB,2020-06-09,Poor Customer Support,Low,Network,Resolved,7.0,4.0
CMP006647,0168-XZKBB,2024-01-12,Service Outage,Medium,Sales,Resolved,12.0,3.0
CMP006648,7072-MBHEV,2020-08-09,Streaming Issue,Medium,Technical,Resolved,14.0,5.0
CMP006649,7072-MBHEV,2021-01-22,Frequent Disconnections,Low,Sales,Resolved,11.0,4.0
CMP006650,6297-NOOPG,2021-04-09,Streaming Issue,Medium,Billing,Resolved,10.0,4.0
CMP006651,8204-TIFGJ,2023-02-07,Customer Support,Medium,Technical,Resolved,1.0,3.0
CMP006652,1089-XZWHH,2020-01-21,Customer Support,Low,Network,Resolved,11.0,5.0
CMP006653,2325-WINES,2023-10-03,Installation Delay,High,Technical,Resolved,10.0,3.0
CMP006654,6064-ZATLR,2020-08-16,Call Drop,Medium,Network,Resolved,1.0,4.0
CMP006655,6064-ZATLR,2023-01-19,Poor Network,High,Sales,In Progress,,
CMP006656,7824-PANSQ,2024-09-27,Streaming Issue,Low,Billing,Closed,10.0,5.0
CMP006657,2888-ADFAO,2025-03-05,Payment Issue,Low,Customer Care,Closed,8.0,3.0
CMP006658,8707-HOEDG,2024-08-01,Poor Customer Support,Low,Billing,Resolved,1.0,4.0
CMP006659,4072-IPYLT,2024-08-20,Billing Complaint,Medium,Sales,Resolved,9.0,5.0
CMP006660,4072-IPYLT,2024-02-26,Poor Customer Support,Low,Technical,Closed,9.0,4.0
CMP006661,7167-PCEYD,2021-06-20,Payment Issue,Medium,Customer Care,In Progress,,
CMP006662,6408-WHTEF,2025-05-26,Poor Network,Medium,Sales,Resolved,11.0,5.0
CMP006663,7989-VCQOH,2021-06-14,Payment Issue,Medium,Billing,In Progress,,
CMP006664,4199-QHJNM,2022-01-09,Streaming Issue,Low,Customer Care,Resolved,2.0,3.0
CMP006665,5135-GRQJV,2024-05-23,Payment Issue,Low,Network,Resolved,15.0,3.0
CMP006666,3580-GICBM,2021-10-14,Payment Issue,Medium,Network,Closed,14.0,4.0
CMP006667,4686-UXDML,2024-06-02,Streaming Issue,Medium,Network,Resolved,14.0,3.0
CMP006668,3349-ANQNH,2020-08-12,Frequent Disconnections,Medium,Billing,Resolved,5.0,4.0
CMP006669,3349-ANQNH,2024-10-05,Slow Internet,Low,Customer Care,Open,,
CMP006670,7480-SPLEF,2022-09-12,Customer Support,High,Technical,Resolved,13.0,5.0
CMP006671,1431-CYWMH,2020-03-19,Payment Issue,Medium,Billing,Open,,
CMP006672,5937-EORGB,2020-09-05,Poor Customer Support,Low,Sales,Resolved,7.0,3.0
CMP006673,6349-JDHQP,2023-09-10,Billing Complaint,Medium,Technical,Closed,2.0,5.0
CMP006674,4583-PARNH,2020-09-05,Billing Complaint,Low,Billing,Resolved,10.0,5.0
CMP006675,1421-HCERK,2025-01-25,Slow Internet,High,Sales,Closed,4.0,5.0
CMP006676,9633-XQABV,2022-06-08,Frequent Disconnections,High,Technical,Resolved,6.0,3.0
CMP006677,1183-CANVH,2022-03-23,Service Outage,Medium,Sales,Resolved,13.0,3.0
CMP006678,1972-XMUWV,2021-12-24,Poor Network,Low,Technical,Resolved,13.0,3.0
CMP006679,8645-KOMJQ,2020-06-03,Call Drop,Medium,Network,Resolved,9.0,4.0
CMP006680,0289-IVARM,2022-05-03,Wrong Charges,Low,Network,In Progress,,
CMP006681,0289-IVARM,2022-11-03,Billing Complaint,Medium,Technical,Open,,
CMP006682,9761-XUJWD,2020-09-22,Payment Issue,Medium,Network,Open,,
CMP006683,4057-FKCZK,2020-04-08,Streaming Issue,Low,Sales,Open,,
CMP006684,4057-FKCZK,2020-01-23,Slow Internet,Medium,Network,Resolved,8.0,5.0
CMP006685,4291-TPNFG,2024-03-10,Frequent Disconnections,Low,Customer Care,Closed,10.0,5.0
CMP006686,1722-LDZJS,2021-01-26,Billing Complaint,Medium,Billing,Open,,
CMP006687,7401-RUBNK,2024-11-06,Billing Complaint,Low,Sales,Closed,7.0,3.0
CMP006688,0506-YLVKJ,2021-12-13,Payment Issue,High,Customer Care,Resolved,10.0,5.0
CMP006689,4815-GBTCD,2023-05-09,Wrong Charges,Low,Sales,Resolved,5.0,5.0
CMP006690,4815-GBTCD,2025-07-07,Poor Customer Support,Medium,Technical,Resolved,8.0,4.0
CMP006691,3873-NFTGI,2022-06-24,Slow Internet,Low,Network,Resolved,11.0,4.0
CMP006692,1169-WCVAK,2022-07-23,Call Drop,Medium,Billing,Open,,
CMP006693,7129-CAKJW,2023-04-07,Service Outage,Medium,Technical,Resolved,5.0,4.0
CMP006694,8695-ARGXZ,2023-08-24,Wrong Charges,High,Billing,Resolved,4.0,5.0
CMP006695,8695-ARGXZ,2020-02-05,Service Outage,Low,Billing,Resolved,10.0,5.0
CMP006696,3570-YUEKJ,2025-02-28,Low Download Speed,Low,Customer Care,Resolved,7.0,4.0
CMP006697,3570-YUEKJ,2020-02-20,Slow Internet,Low,Customer Care,Open,,
CMP006698,1555-HAPSU,2025-10-25,Payment Issue,High,Billing,Open,,
CMP006699,2419-FSORS,2020-05-17,Poor Customer Support,Low,Sales,Resolved,3.0,5.0
CMP006700,0787-LHDYT,2022-06-08,Payment Issue,Medium,Network,Resolved,15.0,3.0
CMP006701,0374-IOEGQ,2020-05-13,Low Download Speed,Low,Customer Care,Resolved,8.0,4.0
CMP006702,3396-DKDEL,2022-01-14,Frequent Disconnections,Medium,Customer Care,Closed,14.0,5.0
CMP006703,5321-NTRKC,2022-09-01,Call Drop,Medium,Billing,In Progress,,
CMP006704,0402-OAMEN,2021-01-17,Customer Support,High,Customer Care,In Progress,,
CMP006705,6754-WKSHP,2025-12-18,Customer Support,Medium,Technical,Resolved,6.0,4.0
CMP006706,2969-QWUBZ,2024-05-12,Poor Customer Support,Medium,Sales,Closed,11.0,4.0
CMP006707,2969-QWUBZ,2025-11-17,Streaming Issue,Low,Technical,In Progress,,
CMP006708,9822-BIIGN,2023-09-23,Payment Issue,Medium,Customer Care,Resolved,9.0,5.0
CMP006709,2077-MPJQO,2021-10-26,Service Outage,Medium,Billing,Resolved,8.0,3.0
CMP006710,1534-OULXE,2025-11-16,Wrong Charges,Low,Sales,In Progress,,
CMP006711,2971-SGAFL,2022-07-17,Payment Issue,High,Network,In Progress,,
CMP006712,1480-IVEVR,2020-11-12,Payment Issue,High,Customer Care,Resolved,1.0,3.0
CMP006713,2905-KFQUV,2022-06-16,Call Drop,Low,Network,In Progress,,
CMP006714,2905-KFQUV,2025-03-03,Installation Delay,Low,Billing,Resolved,3.0,5.0
CMP006715,0281-CNTZX,2020-01-07,Customer Support,Low,Customer Care,Closed,12.0,5.0
CMP006716,4118-CEVPF,2024-07-04,Payment Issue,Low,Customer Care,Open,,
CMP006717,8241-JUIQO,2023-12-09,Billing Complaint,Medium,Network,Open,,
CMP006718,9631-RXVJM,2023-04-14,Billing Complaint,High,Technical,In Progress,,
CMP006719,5093-FEGLU,2020-05-06,Billing Complaint,Medium,Sales,Resolved,11.0,3.0
CMP006720,2621-UDNLU,2024-01-26,Customer Support,High,Sales,In Progress,,
CMP006721,2428-HYUNX,2021-09-11,Billing Complaint,Medium,Sales,Resolved,4.0,5.0
CMP006722,9214-EKVXR,2024-08-19,Poor Network,Medium,Technical,Resolved,5.0,4.0
CMP006723,9214-EKVXR,2021-12-24,Installation Delay,Medium,Billing,Resolved,7.0,3.0
CMP006724,3410-MHHUM,2024-06-12,Wrong Charges,Low,Technical,Resolved,12.0,5.0
CMP006725,3410-MHHUM,2022-01-01,Slow Internet,Low,Customer Care,Resolved,14.0,3.0
CMP006726,2296-DKZFP,2024-04-21,Installation Delay,Low,Billing,Resolved,14.0,4.0
CMP006727,2296-DKZFP,2025-01-17,Payment Issue,Low,Network,Closed,10.0,3.0
CMP006728,6603-YRDCJ,2025-06-12,Poor Customer Support,Low,Customer Care,In Progress,,
CMP006729,3229-USWAR,2020-12-08,Poor Customer Support,Low,Billing,In Progress,,
CMP006730,9693-XMUOB,2024-04-19,Installation Delay,High,Technical,Resolved,15.0,4.0
CMP006731,0383-CLDDA,2023-08-06,Slow Internet,Low,Technical,Resolved,5.0,3.0
CMP006732,2709-UQGNP,2024-02-08,Frequent Disconnections,Low,Customer Care,Resolved,11.0,3.0
CMP006733,8033-ATFAS,2021-05-06,Slow Internet,Low,Sales,In Progress,,
CMP006734,1635-NZATJ,2023-05-03,Payment Issue,Low,Customer Care,Resolved,4.0,5.0
CMP006735,0562-HKHML,2021-11-09,Billing Complaint,Medium,Sales,Resolved,9.0,4.0
CMP006736,9943-VSZUV,2021-03-25,Call Drop,High,Sales,In Progress,,
CMP006737,7054-ENNGU,2024-07-12,Billing Complaint,Low,Network,Open,,
CMP006738,1455-HFBXA,2021-05-03,Slow Internet,Low,Sales,Resolved,3.0,5.0
CMP006739,9402-CXWPL,2023-01-16,Frequent Disconnections,Medium,Network,Resolved,1.0,4.0
CMP006740,1628-BIZYP,2022-03-25,Payment Issue,Medium,Network,Resolved,9.0,3.0
CMP006741,0082-LDZUE,2022-11-14,Poor Customer Support,Medium,Network,Resolved,10.0,4.0
CMP006742,0082-LDZUE,2024-10-20,Frequent Disconnections,Medium,Sales,In Progress,,
CMP006743,5343-SGUBI,2022-12-12,Wrong Charges,Low,Sales,In Progress,,
CMP006744,0856-NAOES,2025-02-09,Poor Customer Support,Medium,Customer Care,In Progress,,
CMP006745,0856-NAOES,2022-03-14,Billing Complaint,Medium,Technical,Open,,
CMP006746,3099-OONVS,2025-09-21,Service Outage,Low,Sales,Resolved,4.0,4.0
CMP006747,9500-WBGRP,2020-02-19,Payment Issue,High,Customer Care,Resolved,14.0,5.0
CMP006748,5144-PQCDZ,2025-04-07,Payment Issue,High,Billing,Closed,12.0,5.0
CMP006749,0068-FIGTF,2023-06-02,Installation Delay,Medium,Technical,Closed,2.0,3.0
CMP006750,5965-GGPRW,2023-06-04,Low Download Speed,Low,Billing,In Progress,,
CMP006751,6080-LNESI,2023-12-28,Billing Complaint,Low,Customer Care,Resolved,1.0,3.0
CMP006752,1830-IPXVJ,2024-10-14,Billing Complaint,High,Network,Open,,
CMP006753,8398-TBIYD,2025-02-21,Payment Issue,Low,Sales,In Progress,,
CMP006754,9971-ZWPBF,2020-09-08,Streaming Issue,Medium,Sales,Closed,14.0,4.0
CMP006755,9711-FJTBX,2024-08-19,Streaming Issue,Medium,Billing,Closed,9.0,4.0
CMP006756,2908-ZTPNF,2021-09-18,Streaming Issue,Low,Sales,Closed,7.0,5.0
CMP006757,8756-RDDLT,2023-02-17,Slow Internet,Low,Sales,Closed,1.0,5.0
CMP006758,6888-SBYAI,2025-04-13,Service Outage,Low,Sales,Closed,7.0,4.0
CMP006759,6888-SBYAI,2023-04-06,Low Download Speed,Medium,Network,Closed,8.0,4.0
CMP006760,7395-XWZOY,2022-07-01,Low Download Speed,Low,Network,Open,,
CMP006761,6859-RKMZJ,2023-11-03,Call Drop,Medium,Technical,Resolved,4.0,5.0
CMP006762,2729-VNVAP,2020-06-18,Customer Support,Medium,Billing,In Progress,,
CMP006763,3842-QTGDL,2023-05-12,Payment Issue,High,Network,Resolved,5.0,3.0
CMP006764,3842-QTGDL,2021-11-23,Payment Issue,High,Billing,In Progress,,
CMP006765,7163-OCEQI,2022-05-25,Low Download Speed,Medium,Billing,Resolved,11.0,3.0
CMP006766,5975-BAICR,2024-02-11,Payment Issue,Low,Billing,Closed,12.0,4.0
CMP006767,4673-KKSLS,2022-02-04,Poor Customer Support,Medium,Network,Open,,
CMP006768,4853-OITSN,2021-07-01,Service Outage,Medium,Network,Resolved,13.0,4.0
CMP006769,9800-OUIGR,2020-03-10,Billing Complaint,High,Sales,In Progress,,
CMP006770,2324-EFHVG,2022-03-02,Streaming Issue,Medium,Billing,Resolved,8.0,3.0
CMP006771,6907-CQGPN,2022-02-04,Poor Customer Support,High,Billing,In Progress,,
CMP006772,0239-OXEXL,2020-05-13,Low Download Speed,Low,Technical,Resolved,9.0,3.0
CMP006773,0239-OXEXL,2023-04-21,Call Drop,Medium,Network,Resolved,13.0,4.0
CMP006774,2675-IJRGJ,2024-03-18,Billing Complaint,High,Customer Care,In Progress,,
CMP006775,3721-CNZHX,2020-09-08,Payment Issue,Medium,Sales,Resolved,13.0,5.0
CMP006776,5271-DBYSJ,2024-06-12,Call Drop,Medium,Customer Care,Resolved,3.0,5.0
CMP006777,2080-GKCWQ,2023-04-04,Billing Complaint,Low,Customer Care,Open,,
CMP006778,3462-BJQQA,2020-03-12,Installation Delay,Low,Technical,Resolved,1.0,5.0
CMP006779,3462-BJQQA,2024-05-26,Billing Complaint,Medium,Billing,Resolved,4.0,5.0
CMP006780,6733-LRIZX,2022-05-07,Poor Customer Support,Low,Sales,Resolved,14.0,4.0
CMP006781,9503-XJUME,2023-04-03,Payment Issue,Low,Sales,Resolved,7.0,5.0
CMP006782,6736-DHUQI,2024-11-02,Payment Issue,Low,Network,In Progress,,
CMP006783,1360-RCYRT,2020-01-13,Billing Complaint,Low,Technical,Resolved,1.0,4.0
CMP006784,4451-RWASJ,2021-09-28,Customer Support,Low,Network,Resolved,15.0,3.0
CMP006785,5917-HBSDW,2020-05-11,Customer Support,Medium,Technical,In Progress,,
CMP006786,0956-ACVZC,2023-08-15,Wrong Charges,Medium,Billing,Resolved,5.0,5.0
CMP006787,4482-FTFFX,2024-03-26,Poor Network,Low,Billing,Closed,1.0,5.0
CMP006788,0020-JDNXP,2024-09-23,Low Download Speed,Medium,Customer Care,In Progress,,
CMP006789,3752-CQSJI,2024-12-01,Customer Support,High,Sales,Open,,
CMP006790,4770-QAZXN,2024-11-28,Customer Support,Low,Billing,Resolved,1.0,5.0
CMP006791,0282-NVSJS,2024-10-26,Slow Internet,Low,Billing,Resolved,2.0,5.0
CMP006792,7537-CBQUZ,2020-03-03,Call Drop,Low,Customer Care,Resolved,14.0,5.0
CMP006793,3363-EWLGO,2020-01-07,Billing Complaint,Low,Network,Open,,
CMP006794,1689-YQBYY,2022-03-25,Slow Internet,Medium,Technical,Open,,
CMP006795,1689-YQBYY,2023-02-08,Poor Customer Support,High,Sales,Resolved,2.0,5.0
CMP006796,4487-ZYJZK,2023-06-27,Payment Issue,Low,Technical,Resolved,6.0,3.0
CMP006797,2959-FENLU,2025-10-06,Slow Internet,Low,Sales,In Progress,,
CMP006798,7634-HLQJR,2022-07-19,Customer Support,Medium,Sales,Resolved,7.0,4.0
CMP006799,6599-SFQVE,2024-01-17,Installation Delay,High,Network,Resolved,4.0,5.0
CMP006800,4003-FUSHP,2022-10-18,Poor Network,Medium,Billing,Resolved,15.0,4.0
CMP006801,0356-ERHVT,2022-05-01,Payment Issue,Medium,Customer Care,Closed,13.0,3.0
CMP006802,7325-ENZFI,2025-11-04,Slow Internet,High,Billing,Resolved,2.0,3.0
CMP006803,4884-ZTHVF,2023-06-03,Installation Delay,Low,Customer Care,Open,,
CMP006804,4884-ZTHVF,2020-07-16,Installation Delay,Low,Technical,Open,,
CMP006805,3920-HIHMQ,2020-09-10,Call Drop,Medium,Sales,Resolved,2.0,5.0
CMP006806,3920-HIHMQ,2021-11-09,Low Download Speed,Low,Network,Closed,12.0,3.0
CMP006807,3055-OYMSE,2023-07-20,Wrong Charges,Medium,Customer Care,Resolved,9.0,5.0
CMP006808,4458-KVRBJ,2024-07-07,Customer Support,Low,Customer Care,Closed,1.0,5.0
CMP006809,1397-XKKWR,2025-03-15,Call Drop,Medium,Sales,In Progress,,
CMP006810,1397-XKKWR,2021-11-16,Payment Issue,Medium,Customer Care,Closed,1.0,3.0
CMP006811,8085-MSNLK,2024-10-20,Streaming Issue,Low,Network,Resolved,10.0,5.0
CMP006812,9691-HKOVS,2025-06-02,Poor Network,Low,Sales,Resolved,11.0,3.0
CMP006813,9881-VCZEP,2021-06-05,Payment Issue,Medium,Billing,Resolved,3.0,3.0
CMP006814,8757-TFHHJ,2024-12-26,Low Download Speed,Low,Billing,Closed,11.0,3.0
CMP006815,0916-KNFAJ,2020-11-08,Billing Complaint,Medium,Sales,Closed,11.0,4.0
CMP006816,0916-KNFAJ,2021-02-12,Call Drop,Low,Technical,Resolved,9.0,3.0
CMP006817,8319-QBEHW,2025-11-13,Low Download Speed,Medium,Sales,Closed,15.0,3.0
CMP006818,9625-QNLUX,2023-11-16,Streaming Issue,Medium,Sales,Resolved,1.0,5.0
CMP006819,9625-QNLUX,2024-11-10,Poor Customer Support,Low,Customer Care,In Progress,,
CMP006820,0690-SRQID,2022-08-25,Customer Support,Low,Customer Care,Open,,
CMP006821,9605-WGJVW,2022-01-28,Poor Customer Support,Medium,Billing,Resolved,2.0,4.0
CMP006822,9605-WGJVW,2020-09-23,Installation Delay,Medium,Customer Care,In Progress,,
CMP006823,4700-UBQMV,2022-04-04,Payment Issue,Low,Network,Resolved,14.0,5.0
CMP006824,4700-UBQMV,2025-06-06,Installation Delay,Low,Billing,Closed,13.0,5.0
CMP006825,7711-GQBZC,2023-06-01,Customer Support,Medium,Customer Care,Resolved,10.0,4.0
CMP006826,4627-MIHJH,2023-02-15,Payment Issue,Low,Technical,In Progress,,
CMP006827,9795-NREXC,2021-05-02,Poor Customer Support,Medium,Technical,In Progress,,
CMP006828,7356-AYNJP,2025-07-17,Payment Issue,Low,Sales,Resolved,15.0,5.0
CMP006829,8654-DHAOW,2022-05-08,Poor Network,Medium,Customer Care,In Progress,,
