Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Score,CLTV,total_logins,avg_session_minutes,successful_logins,total_transactions,total_amount,avg_transaction,total_internet_usage,avg_download_speed,avg_upload_speed,total_call_minutes,total_sms,total_streaming_hours,support_ticket_count,avg_resolution_time,avg_customer_rating,complaint_count,avg_resolution_days,total_campaigns,emails_opened,emails_clicked,conversions,total_offers,offers_accepted,total_offer_value
0,0,0,0,30,1,0,0,2,0,0,0,0,0,0,1,3,48.8,1536.75,0,71,4864,63,47.73015873015873,62,30,1620.04,54.001333333333335,6884.56,47.166,24.63533333333333,35345,12461,0.0,3.0,44.0,3.333333333333333,1.0,13.0,3,1,0,0,0.0,0.0,0.0
0,0,0,0,18,0,1,0,0,0,2,2,0,0,0,1,2,35.2,607.3,0,32,5381,57,45.05263157894737,57,18,701.96,38.99777777777778,3646.08,51.20388888888889,23.188888888888886,0,0,0.0,2.0,39.5,0.0,0.0,0.0,6,5,1,1,1.0,1.0,7.04
0,1,1,1,55,1,2,0,2,0,2,2,2,0,1,0,2,76.25,4154.55,0,42,4319,74,54.33783783783784,72,55,4601.47,83.66309090909091,11500.15,46.70527272727273,25.148545454545456,71313,23106,7389.04,2.0,73.0,4.0,0.0,0.0,8,5,3,1,1.0,1.0,0.0
1,1,0,0,33,1,2,2,1,1,1,1,1,1,1,1,0,24.9,847.8,0,52,5756,91,46.1978021978022,87,33,908.5,27.53030303030303,0.0,0.0,0.0,43189,14263,0.0,2.0,38.5,5.0,0.0,0.0,7,3,2,1,1.0,1.0,0.0
1,0,1,0,44,0,1,0,0,2,2,0,2,2,2,0,0,54.3,2390.45,0,64,3222,82,51.5609756097561,77,44,2626.42,59.69136363636364,9251.66,51.9425,22.598636363636363,0,0,6786.77,3.0,63.0,4.666666666666667,0.0,0.0,4,4,0,0,0.0,0.0,0.0
0,0,1,1,30,1,0,0,2,0,0,2,0,2,0,0,0,66.3,1923.5,0,80,4631,75,49.04,73,30,2171.2,72.37333333333332,7224.16,49.12033333333333,23.674666666666667,38170,12053,4642.72,1.0,57.0,4.0,0.0,0.0,8,3,0,0,1.0,1.0,0.0
0,0,1,0,71,1,0,2,1,1,1,1,1,1,2,1,0,20.9,1493.2,0,53,4030,88,52.14772727272727,84,71,1652.79,23.2787323943662,0.0,0.0,0.0,105428,25963,0.0,2.0,46.0,3.0,1.0,7.0,5,3,2,0,0.0,0.0,0.0
1,0,1,0,1,1,0,1,0,0,2,0,0,0,0,0,1,75.35,75.35,0,70,3514,79,51.177215189873415,77,1,77.61,77.61,402.69,240.91,225.78,310,325,0.0,3.0,64.33333333333333,4.0,1.0,14.0,5,2,1,0,1.0,0.0,7.54
1,1,1,0,23,1,2,1,0,2,2,0,2,2,0,1,2,104.45,2184.85,0,37,5883,81,49.39506172839506,78,23,2678.04,116.43652173913044,11449.87,349.34,150.52347826086955,25737,8550,3166.18,1.0,62.0,4.0,1.0,12.0,8,8,1,0,1.0,0.0,31.34
0,0,0,1,22,0,1,0,0,0,2,0,2,2,1,1,1,49.45,1031.4,0,28,5941,61,46.55737704918032,61,22,1187.25,53.96590909090909,4979.03,54.055,24.82045454545454,0,0,2718.12,2.0,36.5,3.5,0.0,0.0,3,3,1,0,1.0,0.0,14.84
0,0,0,1,49,1,0,2,1,1,1,1,1,1,1,0,1,19.45,921.3,0,34,4170,61,46.90163934426229,61,49,1051.55,21.460204081632654,0.0,0.0,0.0,63809,21606,0.0,0.0,0.0,0.0,1.0,3.0,8,7,0,0,0.0,0.0,0.0
0,0,1,1,42,1,0,1,0,0,2,0,2,2,0,1,2,92.15,3875.4,0,33,5697,86,50.674418604651166,80,42,4258.41,101.39071428571428,21346.33,360.1985714285714,167.88190476190476,45417,16604,5400.99,1.0,65.0,0.0,2.0,4.0,5,3,0,0,1.0,1.0,500.0
0,0,1,1,7,1,0,2,1,1,1,1,1,1,2,0,3,19.85,144.15,0,60,3973,89,44.92134831460674,86,7,150.03,21.43285714285714,0.0,0.0,0.0,9579,1803,0.0,0.0,0.0,0.0,0.0,0.0,7,7,3,1,2.0,2.0,3.97
0,0,1,1,67,1,2,1,2,0,2,2,0,2,1,1,0,100.25,6689,0,64,5588,121,49.37190082644628,118,67,7363.91,109.90910447761192,35241.9,352.27686567164176,149.42567164179104,78191,29847,7295.06,0.0,0.0,0.0,0.0,0.0,4,3,1,0,0.0,0.0,0.0
1,0,0,0,15,1,2,1,0,2,0,2,0,2,0,0,2,95.7,1451.1,0,23,4999,69,54.2463768115942,66,15,1569.52,104.63466666666666,7298.44,389.6093333333334,130.23933333333335,20806,4939,2508.85,1.0,65.0,3.0,1.0,0.0,7,5,4,2,1.0,0.0,100.0
1,0,1,0,67,1,2,1,0,2,2,0,0,2,2,1,2,93.15,6368.2,0,59,4001,101,50.00990099009901,100,67,6871.07,102.55328358208956,33066.29,374.9777611940298,154.54,82936,26610,8925.4,3.0,63.0,4.333333333333333,1.0,0.0,3,2,0,0,1.0,1.0,0.0
1,0,1,1,53,1,0,0,2,2,0,2,2,0,2,1,3,69.7,3729.6,0,27,4590,71,49.54929577464789,70,53,4122.27,77.77867924528303,12388.63,51.09018867924529,26.416603773584903,57156,20923,6820.62,2.0,50.5,3.5,1.0,8.0,7,2,0,0,0.0,0.0,0.0
1,0,1,1,21,1,0,2,1,1,1,1,1,1,1,0,3,19.8,350.1,0,47,3243,64,49.171875,62,21,458.88,21.85142857142857,0.0,0.0,0.0,26317,7733,0.0,2.0,78.0,3.0,1.0,0.0,4,2,0,0,1.0,1.0,5.94
0,0,1,1,40,1,0,0,2,2,0,2,0,2,0,1,3,71.35,2847.2,0,43,5807,95,49.463157894736845,93,40,3139.34,78.4835,9107.28,46.98775,23.60975,45676,17435,5783.82,1.0,27.0,3.0,1.0,13.0,8,5,3,0,0.0,0.0,0.0
0,0,1,1,22,1,0,2,1,1,1,1,1,1,1,0,0,20.75,452.35,0,59,2258,103,49.15533980582524,101,22,500.13,22.73318181818182,0.0,0.0,0.0,28662,7306,0.0,1.0,27.0,0.0,1.0,8.0,8,7,1,0,0.0,0.0,0.0
1,0,0,0,39,0,1,0,0,0,0,2,0,2,0,1,2,40.6,1494.5,0,58,4436,101,53.495049504950494,101,39,1754.81,44.9951282051282,8321.63,46.47435897435897,24.90025641025641,0,0,5497.46,2.0,56.5,4.5,0.0,0.0,5,3,1,0,0.0,0.0,0.0
0,0,1,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.35,41.85,0,74,5761,47,53.7872340425532,47,2,44.96,22.48,0.0,0.0,0.0,1173,688,0.0,1.0,46.0,4.0,1.0,2.0,8,5,2,1,2.0,1.0,0.0
0,0,1,1,57,1,0,2,1,1,1,1,1,1,2,0,0,19.75,1272.05,0,80,4235,51,50.07843137254902,48,57,1245.1,21.843859649122805,0.0,0.0,0.0,72305,26787,0.0,2.0,70.0,4.0,0.0,0.0,3,3,2,0,0.0,0.0,0.0
1,0,1,1,8,1,0,0,0,0,0,0,2,0,0,1,2,54.4,475.1,0,62,4854,57,46.3859649122807,57,8,489.04,61.13,2034.09,51.16375,22.40375,9063,2422,1036.9,2.0,37.5,3.0,1.0,13.0,6,5,3,1,0.0,0.0,0.0
0,0,1,1,7,1,0,2,1,1,1,1,1,1,0,0,3,20.45,150.75,0,75,4484,81,52.30864197530864,79,7,158.69,22.67,0.0,0.0,0.0,8533,1873,0.0,1.0,88.0,0.0,1.0,8.0,4,0,0,0,1.0,1.0,0.0
1,0,0,0,49,1,2,0,0,0,0,2,2,0,2,1,0,66.15,3199,0,33,6138,90,49.21111111111111,88,49,3609.9,73.67142857142858,11041.98,50.1134693877551,23.71367346938776,65848,19137,7071.68,2.0,69.0,5.0,1.0,14.0,4,3,1,0,0.0,0.0,0.0
0,0,0,0,65,1,2,1,2,2,0,2,0,0,1,1,2,89.85,5844.65,0,77,6421,89,44.348314606741575,86,65,6446.64,99.17907692307692,33715.53,347.16015384615383,162.80676923076925,80614,24156,0.0,0.0,0.0,0.0,0.0,0.0,7,5,3,0,0.0,0.0,0.0
0,0,0,0,55,1,0,0,0,0,0,0,0,0,1,0,0,45.05,2462.6,0,39,4055,70,47.94285714285714,69,55,2734.67,49.72127272727272,12265.91,53.17527272727273,23.651454545454545,73006,20574,0.0,2.0,29.5,3.5,0.0,0.0,5,4,1,0,0.0,0.0,0.0
1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,0,86.85,6263.8,0,60,6452,97,49.865979381443296,95,71,6776.6,95.4450704225352,15130.66,53.97422535211268,26.669154929577463,99009,29570,9345.27,2.0,75.0,0.0,0.0,0.0,4,3,0,0,1.0,1.0,500.0
1,0,0,0,35,1,2,1,2,2,2,2,0,0,0,1,3,96.75,3403.4,0,37,5154,80,53.425,78,35,3705.34,105.86685714285714,19109.92,374.6885714285714,150.26457142857143,44901,16449,0.0,2.0,69.0,3.5,1.0,0.0,5,3,1,0,1.0,0.0,500.0
1,0,0,0,17,1,2,1,2,2,2,2,2,0,0,1,0,106.65,1672.1,0,25,2754,86,50.54651162790697,82,17,2006.16,118.00941176470587,8690.34,387.2711764705882,145.63235294117646,20643,6013,2513.77,2.0,32.5,4.0,1.0,0.0,3,3,2,1,0.0,0.0,0.0
0,0,1,0,72,1,2,1,2,0,2,2,2,2,2,1,1,110.15,7881.2,0,21,4498,116,49.543103448275865,116,72,8785.67,122.02319444444444,39503.66,364.5022222222222,160.65097222222224,92685,29736,9615.36,0.0,0.0,0.0,1.0,7.0,4,2,0,0,1.0,1.0,100.0
0,0,1,1,28,1,0,1,2,0,0,0,0,2,1,1,0,82.85,2320.8,0,75,5802,84,48.90476190476191,81,28,2567.41,91.69321428571428,14469.98,327.5114285714285,148.84392857142856,38850,12048,4105.84,2.0,35.0,4.0,2.0,0.0,4,2,1,0,1.0,1.0,0.0
0,0,1,0,18,1,0,2,1,1,1,1,1,1,2,0,3,20.1,370.5,0,30,4329,89,51.235955056179776,86,18,402.84,22.38,0.0,0.0,0.0,20071,6146,0.0,0.0,0.0,0.0,0.0,0.0,8,5,2,1,1.0,1.0,0.0
0,0,0,0,52,1,0,0,0,0,2,0,0,2,0,1,2,59.45,3043.7,0,40,6107,113,47.32743362831859,110,52,3463.46,66.605,11258.15,49.11903846153847,23.90942307692308,58392,23096,7220.71,2.0,41.5,4.5,0.0,0.0,3,3,1,0,1.0,0.0,0.0
0,0,1,0,47,1,0,0,0,2,0,0,2,0,0,1,0,58.6,2723.4,0,33,2613,67,50.3134328358209,62,47,3047.88,64.84851063829788,9291.31,53.76936170212765,23.6736170212766,59444,19873,6237.05,2.0,29.0,4.0,1.0,1.0,6,3,1,0,1.0,1.0,0.0
0,0,0,0,23,1,0,0,0,0,2,0,0,0,0,0,1,49.7,1081.25,0,47,4790,76,46.19736842105263,74,23,1281.88,55.73391304347827,4854.41,41.74521739130434,25.44,28160,9692,0.0,3.0,78.0,4.0,2.0,9.0,5,3,2,1,1.0,1.0,0.0
1,0,1,1,66,1,0,0,2,2,2,2,0,0,2,0,3,65.85,4097.05,0,53,5500,111,48.8018018018018,110,66,4792.44,72.61272727272727,12823.04,49.03712121212121,26.160151515151515,89754,25487,0.0,2.0,47.5,3.5,0.0,0.0,3,3,1,0,1.0,1.0,0.0
0,0,0,0,8,1,2,1,0,0,0,0,0,0,0,1,2,73.5,632.2,0,61,5777,67,53.53731343283582,67,8,671.8,83.975,4228.97,390.52875,173.50375,10766,3142,0.0,3.0,46.333333333333336,3.5,0.0,0.0,6,5,2,1,0.0,0.0,0.0
0,0,1,1,71,1,2,1,2,2,2,2,2,2,2,0,1,113.65,8166.8,0,27,6208,69,52.15942028985507,65,71,9015.99,126.98577464788733,37982.86,351.9905633802817,152.37605633802818,84806,25710,10268.02,2.0,28.5,3.5,1.0,12.0,3,3,1,0,0.0,0.0,0.0
0,1,0,0,50,1,2,1,2,2,0,0,0,0,0,1,2,83.4,4113.7,0,68,4977,112,50.32142857142857,109,50,4570.22,91.4044,27726.86,331.8966,156.9504,70239,20582,0.0,3.0,57.66666666666666,4.0,1.0,1.0,5,4,1,0,0.0,0.0,0.0
1,0,1,0,46,1,0,0,2,2,2,2,0,0,2,0,3,65.65,3047.15,0,79,2680,108,50.66666666666666,106,46,3360.06,73.04478260869566,9455.17,49.244565217391305,23.79826086956522,60469,17828,0.0,2.0,39.5,3.5,1.0,0.0,3,1,0,0,1.0,1.0,0.0
0,0,0,0,66,0,1,0,2,0,2,2,2,2,2,1,0,61.35,4193.4,0,67,4824,91,46.16483516483517,89,66,4468.01,67.69712121212122,13967.97,47.89636363636363,23.801212121212124,0,0,8083.69,1.0,43.0,5.0,1.0,9.0,3,1,0,0,1.0,1.0,12.27
0,0,1,0,42,1,2,1,0,0,2,2,0,0,0,1,1,85.9,3729.75,0,25,2219,77,52.11688311688312,77,42,4016.69,95.6354761904762,20634.69,339.9480952380952,149.20928571428573,51559,16102,0.0,1.0,118.0,3.0,0.0,0.0,7,1,1,1,1.0,1.0,8.59
0,0,0,0,5,1,0,1,0,0,0,2,0,0,0,1,3,75.65,399.45,0,40,2296,37,45.62162162162162,35,5,431.22,86.244,3263.66,340.85,154.616,6072,2906,0.0,1.0,43.0,4.0,0.0,0.0,6,4,2,1,0.0,0.0,0.0
1,0,0,0,29,1,2,0,0,2,2,0,0,2,1,0,1,70.9,1964.6,0,29,2064,83,46.1566265060241,82,29,2298.58,79.26137931034482,6252.75,52.04137931034483,21.471379310344822,37116,10873,3848.85,3.0,47.333333333333336,4.0,1.0,0.0,5,3,0,0,0.0,0.0,0.0
0,0,1,1,27,1,0,0,0,2,0,0,0,0,0,0,3,49.85,1336.15,0,75,5580,89,51.57303370786517,89,27,1483.41,54.94111111111111,5607.71,47.16222222222222,21.67814814814815,34309,9939,0.0,2.0,63.5,4.0,0.0,0.0,5,5,2,0,1.0,0.0,14.96
0,0,1,1,25,1,0,2,1,1,1,1,1,1,2,0,3,20.1,486.05,0,46,5306,81,53.38271604938272,81,25,556.81,22.2724,0.0,0.0,0.0,30949,8962,0.0,2.0,44.5,5.0,1.0,8.0,8,6,1,0,1.0,1.0,6.03
1,0,1,0,57,1,2,1,2,2,2,2,2,0,0,1,2,103.05,5925.75,0,22,5586,130,48.38461538461539,128,57,6503.59,114.0980701754386,30178.25,351.51543859649126,150.12491228070178,73061,22852,7409.53,2.0,69.0,3.5,1.0,0.0,6,4,1,0,1.0,0.0,0.0
0,1,1,0,47,1,2,1,0,0,2,0,2,2,0,0,2,99.7,4747.2,0,67,4787,87,52.333333333333336,85,47,5130.62,109.16212765957448,26001.27,394.78297872340426,144.5395744680851,58373,21154,6307.3,1.0,82.0,4.0,1.0,0.0,5,3,1,0,1.0,0.0,29.91
0,0,0,0,13,1,0,1,0,0,0,0,2,0,0,1,3,81.9,1028.9,0,71,2054,87,47.12643678160919,87,13,1145.73,88.13307692307693,6706.86,358.6992307692308,129.88076923076923,18416,4356,1720.14,2.0,42.5,5.0,1.0,4.0,8,6,1,0,1.0,0.0,0.0
1,0,1,1,71,1,2,0,2,0,0,0,2,0,1,1,2,66.2,4692.55,0,62,4756,62,46.596774193548384,61,71,5159.25,72.66549295774648,13890.61,45.78647887323944,24.863098591549296,91881,30681,11100.32,1.0,43.0,4.0,0.0,0.0,5,3,1,0,1.0,0.0,0.0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.75,19.75,0,38,3666,35,50.05714285714286,33,1,22.31,22.31,0.0,0.0,0.0,1001,119,0.0,2.0,43.5,5.0,0.0,0.0,5,4,2,0,2.0,0.0,0.0
1,1,0,0,2,1,2,1,0,0,0,0,0,0,0,1,3,72.6,154.3,0,47,5098,58,49.689655172413794,56,2,164.08,82.04,1137.64,428.575,85.78999999999999,3045,1153,0.0,1.0,71.0,0.0,2.0,3.5,3,2,0,0,2.0,2.0,0.0
1,1,0,0,55,1,2,1,2,2,2,2,2,2,0,1,2,116.5,6382.55,0,58,4222,100,47.78,100,55,7001.49,127.29981818181818,29429.57,331.85818181818183,155.056,64849,22277,7138.34,1.0,58.0,0.0,1.0,0.0,8,6,2,0,0.0,0.0,0.0
1,1,0,0,71,1,2,1,0,2,0,2,2,2,2,1,2,106.8,7623.2,0,28,6423,108,53.4537037037037,107,71,8322.64,117.22028169014084,38435.49,353.9118309859155,153.07014084507043,92164,26724,10578.41,1.0,55.0,4.0,1.0,3.0,5,5,1,1,1.0,1.0,0.0
1,0,1,1,50,1,2,2,1,1,1,1,1,1,2,0,3,24.95,1261.45,0,57,6019,72,53.22222222222222,70,50,1389.5800000000002,27.791600000000003,0.0,0.0,0.0,68690,23105,0.0,1.0,112.0,4.0,1.0,0.0,4,4,3,1,0.0,0.0,0.0
1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.25,89.25,0,28,5579,85,48.84705882352941,83,1,105.31,105.31,713.71,142.72,188.27,1625,511,201.82,1.0,58.0,3.0,1.0,10.0,5,2,1,0,1.0,1.0,0.0
1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,1,3,19.25,86.05,0,27,3056,77,53.103896103896105,74,5,107.77,21.554,0.0,0.0,0.0,3807,1365,0.0,2.0,52.0,4.0,0.0,0.0,4,4,3,1,2.0,1.0,7.699999999999999
0,0,0,0,66,1,2,1,2,2,2,2,2,0,1,1,0,104.55,6779.05,0,53,4494,97,46.30927835051546,95,66,7603.93,115.2110606060606,35294.13,359.5662121212121,159.87636363636364,86316,28006,8948.16,0.0,0.0,0.0,0.0,0.0,4,2,0,0,1.0,1.0,0.0
0,0,1,1,49,1,0,0,2,2,2,2,2,2,1,1,3,87.2,4345,0,68,4567,73,53.65753424657535,69,49,4771.78,97.38326530612244,9329.8,50.53959183673469,23.81877551020408,56570,19219,7187.39,1.0,116.0,5.0,1.0,9.0,4,3,1,0,1.0,1.0,100.0
0,1,1,0,3,0,1,0,0,2,0,0,0,0,0,1,2,30.75,82.85,0,27,4133,56,51.892857142857146,56,3,101.18,33.72666666666667,525.8199999999999,39.82,26.98,0,0,0.0,2.0,39.5,4.0,1.0,4.0,3,2,1,0,0.0,0.0,0.0
1,0,1,1,66,1,2,2,1,1,1,1,1,1,1,1,1,25.7,1714.55,0,43,5517,104,46.45192307692308,103,66,1896.58,28.736060606060605,0.0,0.0,0.0,89129,27203,0.0,1.0,74.0,0.0,1.0,8.0,3,3,0,0,0.0,0.0,0.0
1,0,0,1,11,1,2,1,0,0,0,0,0,2,0,0,2,86.2,893.2,0,41,3157,59,46.77966101694916,59,11,1097.37,99.76090909090908,6241.86,382.6363636363636,175.57,12420,3877,1355.96,1.0,103.0,0.0,2.0,5.0,6,4,0,0,0.0,0.0,0.0
1,0,0,0,28,0,1,0,0,0,0,2,0,0,0,1,1,30.1,810.85,0,31,2653,85,54.4,84,28,944.95,33.74821428571429,6155.06,51.1825,25.42678571428572,0,0,0.0,0.0,0.0,0.0,1.0,4.0,8,5,0,0,0.0,0.0,0.0
1,0,1,0,65,1,2,1,2,2,2,0,2,0,2,1,2,99.35,6347.55,0,80,6300,74,50.95945945945946,74,65,7033.68,108.21046153846154,32768.03,373.43815384615385,153.1543076923077,88446,29112,8606.55,2.0,88.5,3.0,1.0,0.0,8,4,2,1,1.0,0.0,0.0
0,0,0,0,62,1,0,2,1,1,1,1,1,1,2,1,1,19.2,1123.65,0,64,4937,74,47.21621621621622,72,62,1336.76,21.56064516129032,0.0,0.0,0.0,87116,24643,0.0,2.0,45.0,5.0,0.0,0.0,4,2,2,0,1.0,0.0,0.0
0,0,1,0,2,1,0,2,1,1,1,1,1,1,0,0,0,20.1,43.15,0,26,4158,42,53.92857142857143,40,2,47.44,23.72,0.0,0.0,0.0,3602,373,0.0,2.0,63.5,5.0,1.0,7.0,6,3,1,0,2.0,1.0,500.0
0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,1,20.35,35.1,0,40,3746,46,44.0,46,2,44.96,22.48,0.0,0.0,0.0,1034,670,0.0,1.0,40.0,5.0,0.0,0.0,6,4,0,0,2.0,1.0,4.08
0,0,1,1,55,1,2,2,1,1,1,1,1,1,2,1,1,25.65,1388,0,42,4466,99,49.60606060606061,98,55,1563.6,28.429090909090903,0.0,0.0,0.0,68057,21522,0.0,1.0,24.0,4.0,1.0,9.0,4,3,0,0,0.0,0.0,0.0
1,1,1,0,41,1,0,1,0,2,0,0,2,2,0,1,2,94.55,3851.45,0,45,4914,99,50.06060606060606,97,41,4238.66,103.3819512195122,21606.88,357.4209756097561,156.1819512195122,53803,17263,5557.8,2.0,62.0,3.5,0.0,0.0,8,6,4,2,0.0,0.0,0.0
0,0,0,0,30,1,0,1,0,0,0,2,2,2,1,1,0,94.4,2638.1,0,68,4584,62,48.87096774193548,61,30,3167.06,105.56866666666666,16624.94,363.21866666666665,137.07633333333334,38814,11269,4244.14,1.0,28.0,3.0,0.0,0.0,8,5,3,0,1.0,1.0,0.0
1,0,0,0,17,1,0,0,2,2,0,0,0,0,1,0,3,56.1,946.95,0,56,5025,52,49.92307692307692,52,17,1069.32,62.90117647058823,3560.47,43.98941176470588,24.06647058823529,19599,7621,0.0,1.0,75.0,4.0,1.0,9.0,5,3,2,2,1.0,0.0,100.0
0,0,1,1,16,1,0,0,2,2,0,2,0,2,2,0,0,68.25,1114.85,0,43,3559,90,50.84444444444444,88,16,1206.72,75.42,4117.32,45.02375,25.35125,23072,7180,2031.23,0.0,0.0,0.0,0.0,0.0,4,3,2,1,0.0,0.0,0.0
1,0,0,0,72,1,2,2,1,1,1,1,1,1,2,0,0,24.75,1777.6,0,35,5398,100,50.59,99,72,1975.59,27.43875,0.0,0.0,0.0,99469,32522,0.0,2.0,21.0,4.0,1.0,0.0,6,5,3,2,0.0,0.0,0.0
1,0,0,0,9,1,2,1,0,0,0,0,0,0,0,1,2,76.25,684.85,0,62,2062,66,50.36363636363637,66,9,764.0,84.88888888888889,4284.74,436.86,142.84333333333333,13394,3590,0.0,2.0,49.5,3.5,1.0,0.0,3,1,1,0,2.0,2.0,0.0
0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,2,74.35,74.35,0,80,4237,33,52.06060606060606,32,1,80.3,80.3,566.11,254.07,75.65,2222,514,0.0,3.0,41.333333333333336,3.6666666666666665,2.0,6.0,3,3,0,0,1.0,1.0,7.43
1,0,0,1,23,1,0,0,0,2,0,2,0,0,0,0,2,54.15,1312.45,0,80,2496,50,44.6,48,23,1383.03,60.13173913043478,4919.03,48.74,28.32130434782609,27967,7915,0.0,1.0,26.0,5.0,0.0,0.0,5,3,0,0,0.0,0.0,0.0
1,0,0,1,8,1,0,2,1,1,1,1,1,1,0,0,0,19.45,159.2,0,20,4119,64,48.203125,61,8,166.08,20.76,0.0,0.0,0.0,7481,3426,0.0,0.0,0.0,0.0,1.0,9.0,7,5,1,0,0.0,0.0,0.0
1,0,1,1,19,0,1,0,2,2,0,0,0,0,0,1,3,34.95,610.2,0,79,3422,74,53.91891891891892,73,19,722.35,38.01842105263158,4584.75,50.21684210526316,25.71,0,0,0.0,2.0,93.5,0.0,2.0,0.0,7,6,1,1,0.0,0.0,0.0
0,0,0,0,7,1,2,0,2,0,0,0,0,0,0,1,2,53.65,404.35,0,51,4389,50,48.0,50,7,413.66,59.09428571428572,1261.07,62.02285714285714,22.95,7712,3428,0.0,2.0,27.5,4.0,2.0,4.0,6,5,3,0,2.0,2.0,100.0
1,0,0,0,61,1,2,1,2,0,2,0,2,2,1,0,2,104.0,6363.45,0,22,4344,100,47.24,98,61,7059.52,115.72983606557376,30723.2,382.20147540983606,152.96852459016392,72247,25252,8297.34,2.0,57.5,4.5,2.0,14.0,3,2,0,0,1.0,1.0,10.4
0,0,1,0,57,1,0,0,2,2,0,2,2,0,2,1,1,70.35,4124.65,0,32,5779,103,47.300970873786405,100,57,4414.94,77.45508771929823,12368.74,49.75122807017544,24.303859649122806,74355,20621,7631.15,2.0,52.0,3.5,1.0,3.0,4,3,3,1,0.0,0.0,0.0
1,0,0,1,15,1,0,0,2,0,2,0,0,2,1,0,3,64.85,950.75,0,51,4442,84,50.273809523809526,83,15,1050.5,70.03333333333333,3553.19,55.193333333333335,27.732000000000003,16361,7074,2177.04,3.0,89.0,4.333333333333333,0.0,0.0,4,3,1,0,0.0,0.0,0.0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.65,19.65,0,73,4639,32,46.78125,32,1,21.22,21.22,0.0,0.0,0.0,276,186,0.0,2.0,55.5,5.0,0.0,0.0,4,3,0,0,1.0,1.0,500.0
0,0,1,0,12,1,0,0,0,0,0,0,0,0,0,0,0,45.9,505.95,0,60,5790,59,52.25423728813559,58,12,610.93,50.91083333333333,2814.29,42.96666666666667,32.50833333333333,14296,3510,0.0,2.0,61.0,4.0,2.0,0.0,8,6,2,0,1.0,0.0,13.77
1,0,0,0,54,1,0,2,1,1,1,1,1,1,2,0,3,20.0,1149.65,0,41,6094,59,50.76271186440678,58,54,1203.4,22.28518518518519,0.0,0.0,0.0,66746,21636,0.0,0.0,0.0,0.0,0.0,0.0,8,6,3,0,0.0,0.0,0.0
1,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,2,44.8,169.65,0,63,2114,79,51.83544303797469,78,4,195.76,48.94,539.98,32.465,26.0725,3799,740,0.0,1.0,69.0,4.0,1.0,11.0,6,3,2,0,1.0,1.0,500.0
0,0,1,0,20,1,0,2,1,1,1,1,1,1,1,0,3,20.35,393.15,0,57,4390,48,51.125,48,20,451.67,22.5835,0.0,0.0,0.0,29472,8809,0.0,1.0,16.0,5.0,1.0,14.0,5,4,1,0,0.0,0.0,0.0
0,0,0,1,26,0,1,0,2,0,0,2,0,2,0,0,3,45.8,1147,0,45,3287,80,49.775,77,26,1299.7,49.98846153846154,5253.81,53.42961538461539,24.604615384615386,0,0,3249.49,2.0,32.5,4.0,1.0,10.0,5,2,1,0,1.0,1.0,9.16
0,0,1,0,53,1,2,1,0,2,2,2,2,2,1,1,0,108.95,5718.2,0,36,4163,90,48.98888888888889,90,53,6312.6,119.1056603773585,28393.7,374.3405660377358,158.22735849056602,66923,22560,6996.01,1.0,12.0,0.0,1.0,14.0,5,4,1,1,1.0,1.0,32.69
0,0,0,0,68,0,1,0,2,2,2,2,2,2,2,0,1,64.35,4539.6,0,40,4146,101,49.95049504950495,96,68,4857.64,71.43588235294118,14677.4,52.43897058823529,26.41220588235294,0,0,8429.37,0.0,0.0,0.0,0.0,0.0,6,5,1,0,1.0,1.0,12.87
1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,90.8,6397.6,0,46,5028,89,50.438202247191015,87,72,7160.2,99.44722222222222,15422.59,52.1925,23.82680555555556,90984,29596,9418.25,1.0,72.0,0.0,1.0,2.0,4,4,0,0,0.0,0.0,0.0
1,0,0,0,12,1,2,2,1,1,1,1,1,1,1,0,1,24.95,280.4,0,71,4443,33,49.90909090909091,33,12,334.56,27.88,0.0,0.0,0.0,14366,4935,0.0,2.0,23.0,3.0,1.0,0.0,6,5,1,1,0.0,0.0,0.0
0,0,1,0,68,1,2,1,2,2,0,0,0,0,2,1,0,84.7,5711.05,0,41,5520,65,46.6,64,68,6313.62,92.84735294117648,35944.12,364.1683823529412,154.93279411764706,94584,28104,0.0,2.0,75.0,3.0,0.0,0.0,3,1,0,0,0.0,0.0,0.0
0,0,0,1,50,1,0,0,2,0,2,2,2,0,1,1,1,70.8,3478.15,0,34,4798,95,50.66315789473684,91,50,3879.64,77.5928,10929.32,51.754,23.806,69000,20660,6877.43,2.0,43.0,3.0,1.0,0.0,3,2,1,1,1.0,1.0,0.0
