offer_id,customer_id,offer_date,offer_type,offer_value,accepted,response_date,customer_segment,churn_label
OFF005154,4293-ETKAP,2025-07-05,30% Discount,7.94,Yes,2025-07-08,Loyal,No
OFF005155,6322-PJJDJ,2023-07-26,Extra 100GB Data,100.0,Yes,2023-07-28,Loyal,No
OFF005156,7197-VOJMM,2024-09-08,30% Discount,20.76,Yes,2024-09-12,Loyal,No
OFF005157,9626-VFRGG,2024-03-16,Free Installation,0.0,Yes,2024-03-22,Loyal,No
OFF005158,7075-BNDVQ,2024-05-19,20% Discount,10.5,Yes,2024-05-21,New,No
OFF005159,7075-BNDVQ,2025-03-17,Extra 100GB Data,100.0,Yes,2025-03-18,New,No
OFF005160,7284-BUYEC,2025-12-08,20% Discount,5.1,No,,New,No
OFF005161,2041-JIJCI,2024-11-09,Free Installation,0.0,No,,New,No
OFF005162,2041-JIJCI,2025-10-02,30% Discount,6.4,Yes,2025-10-03,New,No
OFF005163,2229-VWQJH,2025-10-13,Loyalty Reward,0.0,Yes,2025-10-16,Regular,No
OFF005164,1336-EZFZY,2023-09-08,Cashback ₹500,500.0,Yes,2023-09-10,New,No
OFF005165,1403-LKLIK,2024-07-23,Cashback ₹500,500.0,Yes,2024-07-25,Regular,No
OFF005166,0136-IFMYD,2023-10-06,Cashback ₹500,500.0,Yes,2023-10-12,Loyal,No
OFF005167,9643-AVVWI,2025-03-26,Free Upgrade,0.0,Yes,2025-03-28,New,No
OFF005168,9643-AVVWI,2024-10-14,10% Discount,24.0,Yes,2024-10-17,New,No
OFF005169,0253-ZTEOB,2023-08-26,Free 3 Months Streaming,0.0,No,,Loyal,No
OFF005170,6061-PQHMK,2024-03-13,20% Discount,5.97,Yes,2024-03-20,Regular,No
OFF005171,9122-UMROB,2023-09-01,Premium Support,0.0,No,,New,No
OFF005172,9122-UMROB,2023-04-01,Premium Support,0.0,No,,New,No
OFF005173,2402-TAIRZ,2024-05-07,Loyalty Reward,0.0,Yes,2024-05-10,Loyal,No
OFF005174,9659-ZTWSM,2024-05-27,20% Discount,32.2,Yes,2024-05-28,Loyal,No
OFF005175,2195-VVRJF,2023-08-01,Extra 100GB Data,100.0,Yes,2023-08-08,Regular,No
OFF005176,3913-RDSJZ,2023-11-01,Cashback ₹500,500.0,Yes,2023-11-03,Loyal,No
OFF005177,5043-TRZWM,2023-03-08,Extra 100GB Data,100.0,Yes,2023-03-09,New,No
OFF005178,7644-OMVMY,2024-03-24,10% Discount,3.97,Yes,2024-03-25,New,No
OFF005179,4573-JKNAE,2025-01-25,Free Installation,0.0,No,,Regular,No
OFF005180,8380-MQINP,2025-05-08,Cashback ₹500,500.0,Yes,2025-05-11,Loyal,No
OFF005181,0840-DFEZH,2024-01-26,Loyalty Reward,0.0,No,,New,No
OFF005182,0840-DFEZH,2023-07-17,Loyalty Reward,0.0,Yes,2023-07-22,New,No
OFF005183,0384-LPITE,2024-01-26,Free Installation,0.0,No,,Loyal,No
OFF005184,4616-EWBNJ,2024-08-19,Free Upgrade,0.0,No,,Regular,No
OFF005185,1335-HQMKX,2024-04-25,Premium Support,0.0,Yes,2024-04-28,Loyal,No
OFF005186,2172-EJXVF,2025-12-03,Free 3 Months Streaming,0.0,No,,Loyal,No
OFF005187,7029-IJEJK,2025-12-24,Free Installation,0.0,Yes,2025-12-28,Loyal,No
OFF005188,8871-JLMHM,2025-02-03,20% Discount,27.06,Yes,2025-02-07,Loyal,No
OFF005189,3474-BAFSJ,2024-04-25,Premium Support,0.0,No,,Loyal,No
OFF005190,3865-ZFZIB,2024-05-21,Free 3 Months Streaming,0.0,No,,Regular,No
OFF005191,7109-CQYUZ,2025-07-24,Free Upgrade,0.0,Yes,2025-07-27,Loyal,No
OFF005192,1370-GGAWX,2025-02-13,Loyalty Reward,0.0,No,,Loyal,No
OFF005193,4680-KUTAJ,2025-06-08,30% Discount,5.56,Yes,2025-06-15,New,No
OFF005194,4680-KUTAJ,2023-10-04,Premium Support,0.0,Yes,2023-10-10,New,No
OFF005195,2883-ILGWO,2025-06-27,Cashback ₹500,500.0,No,,Loyal,No
OFF005196,2696-RZVZW,2024-03-12,Free Installation,0.0,Yes,2024-03-17,Loyal,No
OFF005197,0396-HUJBP,2025-07-20,10% Discount,1.93,No,,New,No
OFF005198,3530-CRZSB,2025-09-24,Premium Support,0.0,No,,New,No
OFF005199,9617-INGJY,2023-04-04,30% Discount,14.12,Yes,2023-04-06,New,No
OFF005200,7234-KMNRQ,2024-08-09,Cashback ₹500,500.0,No,,New,No
OFF005201,7636-PEPNS,2025-12-16,Cashback ₹500,500.0,Yes,2025-12-18,Loyal,No
OFF005202,9052-DHNKM,2025-07-08,30% Discount,18.46,No,,Regular,No
OFF005203,6794-HKIAJ,2024-04-28,Free Installation,0.0,No,,Loyal,No
OFF005204,5578-NKCXI,2025-11-04,Free 3 Months Streaming,0.0,Yes,2025-11-10,Loyal,No
OFF005205,1642-HMARX,2023-11-25,20% Discount,18.34,No,,Loyal,No
OFF005206,8434-PNQZX,2025-02-03,Free Installation,0.0,No,,Loyal,No
OFF005207,9618-LFJRU,2025-05-06,Free Upgrade,0.0,Yes,2025-05-11,New,No
OFF005208,0744-GKNGE,2025-01-18,Extra 100GB Data,100.0,Yes,2025-01-23,Loyal,No
OFF005209,1167-OYZJF,2025-04-07,30% Discount,4.01,Yes,2025-04-14,Loyal,No
OFF005210,4854-SSLTN,2024-01-14,30% Discount,11.9,Yes,2024-01-17,New,No
OFF005211,4854-SSLTN,2023-02-15,Extra 100GB Data,100.0,Yes,2023-02-22,New,No
OFF005212,0603-OLQDC,2023-10-07,Loyalty Reward,0.0,No,,Regular,No
OFF005213,3272-VUHPV,2024-11-13,20% Discount,16.89,Yes,2024-11-15,New,No
OFF005214,4176-FXYBO,2024-05-01,20% Discount,32.86,Yes,2024-05-04,Loyal,No
OFF005215,1063-DHQJF,2025-07-10,Cashback ₹500,500.0,Yes,2025-07-12,Loyal,No
OFF005216,6719-FGEDO,2024-09-22,Extra 100GB Data,100.0,Yes,2024-09-27,Loyal,No
OFF005217,0369-ZGOVK,2023-07-05,Premium Support,0.0,No,,Regular,No
OFF005218,7872-BAAZR,2023-08-01,Free Installation,0.0,Yes,2023-08-03,Loyal,No
OFF005219,8174-TBVCF,2024-10-11,Free Installation,0.0,Yes,2024-10-12,Loyal,No
OFF005220,1698-XFZCI,2024-03-02,Premium Support,0.0,Yes,2024-03-04,Loyal,No
OFF005221,1877-HKBQX,2024-11-22,10% Discount,10.92,Yes,2024-11-28,New,No
OFF005222,1877-HKBQX,2024-10-25,Cashback ₹500,500.0,Yes,2024-10-28,New,No
OFF005223,0428-AXXLJ,2025-09-14,Cashback ₹500,500.0,Yes,2025-09-19,Regular,No
OFF005224,3739-YBWAB,2025-11-21,Free 3 Months Streaming,0.0,Yes,2025-11-23,Loyal,No
OFF005225,7047-FWEYA,2025-06-01,Free Upgrade,0.0,No,,Loyal,No
OFF005226,2000-MPKCA,2024-02-27,Free 3 Months Streaming,0.0,Yes,2024-02-28,Loyal,No
OFF005227,5473-KHBPS,2025-01-18,Cashback ₹500,500.0,No,,Loyal,No
OFF005228,0100-DUVFC,2023-04-23,Free 3 Months Streaming,0.0,Yes,2023-04-26,Loyal,No
OFF005229,6773-LQTVT,2024-04-09,Cashback ₹500,500.0,Yes,2024-04-16,Regular,No
OFF005230,2669-OIDSD,2024-01-07,30% Discount,20.01,No,,Loyal,No
OFF005231,0247-SLUJI,2025-11-12,20% Discount,3.94,Yes,2025-11-13,New,No
OFF005232,0247-SLUJI,2024-01-26,20% Discount,1.97,No,,New,No
OFF005233,6483-OATDN,2023-05-18,Cashback ₹500,500.0,Yes,2023-05-19,New,No
OFF005234,1293-HHSHJ,2023-02-24,Loyalty Reward,0.0,No,,Regular,No
OFF005235,4840-ORQXB,2024-01-26,Free Upgrade,0.0,Yes,2024-01-28,Loyal,No
OFF005236,3982-DQLUS,2025-10-24,Free Upgrade,0.0,No,,Loyal,No
OFF005237,8610-ZIKJJ,2024-05-02,Cashback ₹500,500.0,Yes,2024-05-04,New,No
OFF005238,6060-QBMGV,2023-04-20,30% Discount,3.97,Yes,2023-04-26,Loyal,No
OFF005239,2828-SLQPF,2024-11-11,30% Discount,13.5,Yes,2024-11-13,Regular,No
OFF005240,2558-BUOZZ,2023-07-14,Cashback ₹500,500.0,Yes,2023-07-17,Loyal,No
OFF005241,0975-UYDTX,2024-10-14,30% Discount,18.02,Yes,2024-10-18,Regular,No
OFF005242,0975-VOOVL,2024-02-16,Premium Support,0.0,Yes,2024-02-20,New,No
OFF005243,0975-VOOVL,2023-09-17,30% Discount,5.84,No,,New,No
OFF005244,5968-VXZLG,2023-01-01,Free Upgrade,0.0,Yes,2023-01-04,New,No
OFF005245,9799-CAYJJ,2023-11-14,30% Discount,6.93,Yes,2023-11-20,New,No
OFF005246,9799-CAYJJ,2023-07-22,Cashback ₹500,500.0,Yes,2023-07-28,New,No
OFF005247,3678-MNGZX,2025-10-13,20% Discount,5.98,No,,Loyal,No
OFF005248,1335-NTIUC,2025-07-23,10% Discount,4.99,Yes,2025-07-27,New,No
OFF005249,4558-CGYCZ,2023-03-02,Premium Support,0.0,Yes,2023-03-06,New,No
OFF005250,2368-GAKKQ,2024-02-16,Free Upgrade,0.0,Yes,2024-02-19,Loyal,No
OFF005251,3199-XGZCY,2024-05-19,10% Discount,15.05,No,,New,No
OFF005252,3199-XGZCY,2025-01-13,Free Installation,0.0,Yes,2025-01-19,New,No
OFF005253,3785-KTYSH,2023-02-05,Cashback ₹500,500.0,Yes,2023-02-08,Loyal,No
OFF005254,6814-ZPWFQ,2025-06-09,Free Installation,0.0,Yes,2025-06-10,Loyal,No
OFF005255,4063-EIKNQ,2023-03-21,Free Installation,0.0,Yes,2023-03-24,New,No
OFF005256,5019-GQVCR,2024-07-01,30% Discount,16.97,Yes,2024-07-04,Loyal,No
OFF005257,2550-AEVRU,2025-10-18,Free Upgrade,0.0,Yes,2025-10-19,Loyal,No
OFF005258,0378-CJKPV,2024-06-28,20% Discount,11.21,Yes,2024-06-28,Loyal,No
OFF005259,4311-QTTAI,2025-10-24,20% Discount,3.87,Yes,2025-10-28,Regular,No
OFF005260,4318-RAJVY,2024-01-08,Cashback ₹500,500.0,No,,New,No
OFF005261,4318-RAJVY,2025-05-15,Cashback ₹500,500.0,Yes,2025-05-16,New,No
OFF005262,5062-CJJKH,2023-10-16,Loyalty Reward,0.0,No,,Regular,No
OFF005263,1053-MXTTK,2023-11-04,Cashback ₹500,500.0,Yes,2023-11-09,Loyal,No
OFF005264,1301-LOPVR,2025-01-21,Free 3 Months Streaming,0.0,Yes,2025-01-22,Regular,No
OFF005265,0853-TWRVK,2023-10-09,Premium Support,0.0,No,,Loyal,No
OFF005266,6212-ATMLK,2024-06-19,Cashback ₹500,500.0,Yes,2024-06-24,Loyal,No
OFF005267,6897-RWMUB,2024-09-10,20% Discount,6.8,Yes,2024-09-11,Loyal,No
OFF005268,6999-CHVCF,2025-01-25,Free Upgrade,0.0,Yes,2025-01-28,Loyal,No
OFF005269,6134-KWTBV,2023-09-17,Extra 100GB Data,100.0,Yes,2023-09-18,Loyal,No
OFF005270,1077-HUUJM,2025-08-06,Free Installation,0.0,No,,New,No
OFF005271,6741-EGCBI,2023-12-23,30% Discount,18.1,No,,Regular,No
OFF005272,6696-YDAYZ,2023-09-24,30% Discount,2.05,No,,Regular,No
OFF005273,1730-ZMAME,2023-10-11,30% Discount,23.85,Yes,2023-10-13,Regular,No
OFF005274,6506-EYCNH,2025-08-26,Premium Support,0.0,Yes,2025-08-28,Regular,No
OFF005275,7860-UXCRM,2023-12-07,Free Upgrade,0.0,Yes,2023-12-10,Loyal,No
OFF005276,6357-JJPQT,2024-07-05,Free Upgrade,0.0,No,,New,No
OFF005277,6357-JJPQT,2024-07-09,Premium Support,0.0,No,,New,No
OFF005278,5913-INRQV,2025-07-04,30% Discount,9.02,Yes,2025-07-07,Regular,No
OFF005279,8734-FNWVH,2025-04-11,Loyalty Reward,0.0,Yes,2025-04-12,Regular,No
OFF005280,9447-YPTBX,2024-10-01,Free Installation,0.0,Yes,2024-10-04,Loyal,No
OFF005281,9026-LHEVG,2023-03-24,Free Upgrade,0.0,No,,New,No
OFF005282,9026-LHEVG,2025-02-24,Loyalty Reward,0.0,No,,New,No
OFF005283,7011-CVEUC,2024-06-05,Loyalty Reward,0.0,No,,Regular,No
OFF005284,6185-TASNN,2025-03-26,Premium Support,0.0,No,,New,No
OFF005285,6185-TASNN,2024-02-04,30% Discount,13.89,Yes,2024-02-05,New,No
OFF005286,8148-BPLZQ,2024-09-15,Loyalty Reward,0.0,Yes,2024-09-18,Regular,No
OFF005287,9987-LUTYD,2023-11-23,Free Upgrade,0.0,Yes,2023-11-24,Regular,No
OFF005288,4488-KQFDT,2024-10-27,10% Discount,31.18,Yes,2024-10-28,Loyal,No
OFF005289,6479-VDGRK,2024-04-28,Extra 100GB Data,100.0,Yes,2024-04-28,Loyal,No
OFF005290,9373-WSLOY,2025-09-16,20% Discount,5.0,Yes,2025-09-18,Regular,No
OFF005291,9544-PYPSJ,2024-04-25,10% Discount,19.22,Yes,2024-04-27,Loyal,No
OFF005292,3243-ZHOHY,2024-12-20,Cashback ₹500,500.0,No,,Regular,No
OFF005293,5186-EJEGL,2024-09-16,10% Discount,6.95,Yes,2024-09-19,New,No
OFF005294,5186-EJEGL,2024-03-22,Cashback ₹500,500.0,Yes,2024-03-28,New,No
OFF005295,7527-QNRUS,2025-05-12,30% Discount,5.03,Yes,2025-05-18,Regular,No
OFF005296,0487-CRLZF,2023-09-14,Extra 100GB Data,100.0,No,,Loyal,No
OFF005297,2107-FBPTK,2023-08-13,30% Discount,10.41,Yes,2023-08-14,Regular,No
OFF005298,9738-QLWTP,2025-01-10,20% Discount,16.38,No,,Loyal,No
OFF005299,1016-DJTSV,2024-12-27,Extra 100GB Data,100.0,No,,New,No
OFF005300,1016-DJTSV,2023-05-11,Premium Support,0.0,Yes,2023-05-18,New,No
OFF005301,9419-IPPBE,2023-01-06,Free 3 Months Streaming,0.0,Yes,2023-01-09,Loyal,No
OFF005302,0174-QRVVY,2023-02-18,Free Upgrade,0.0,Yes,2023-02-23,Loyal,No
OFF005303,5699-BNCAS,2024-08-28,Free Upgrade,0.0,Yes,2024-08-28,Loyal,No
OFF005304,2900-PHPLN,2025-03-27,20% Discount,1.96,Yes,2025-03-28,Loyal,No
OFF005305,6878-GGDWG,2025-05-23,Premium Support,0.0,Yes,2025-05-25,Regular,No
OFF005306,4039-PIMHX,2025-05-22,Free Upgrade,0.0,Yes,2025-05-27,Loyal,No
OFF005307,2259-OUUSZ,2024-05-22,Loyalty Reward,0.0,Yes,2024-05-28,New,No
OFF005308,1142-IHLOO,2024-12-15,Premium Support,0.0,No,,Loyal,No
OFF005309,4633-MKHYU,2024-07-16,Extra 100GB Data,100.0,Yes,2024-07-23,New,No
OFF005310,6257-RJOHI,2025-06-20,10% Discount,10.16,No,,New,No
OFF005311,6257-RJOHI,2025-02-15,30% Discount,5.08,No,,New,No
OFF005312,7826-VVKWT,2023-01-02,Free Installation,0.0,Yes,2023-01-07,Regular,No
OFF005313,2587-EKXTS,2024-07-08,Premium Support,0.0,Yes,2024-07-11,Loyal,No
OFF005314,9753-OYLBX,2024-11-28,Free Installation,0.0,No,,New,No
OFF005315,9753-OYLBX,2024-11-18,Free 3 Months Streaming,0.0,No,,New,No
OFF005316,6656-JWRQX,2023-12-04,Free 3 Months Streaming,0.0,Yes,2023-12-07,New,No
OFF005317,2842-BCQGE,2024-12-16,Cashback ₹500,500.0,No,,Loyal,No
OFF005318,2150-WLKUW,2025-02-04,Premium Support,0.0,Yes,2025-02-11,Loyal,No
OFF005319,7159-FVYPK,2024-03-18,30% Discount,13.83,Yes,2024-03-24,New,No
OFF005320,9483-GCPWE,2024-01-04,Extra 100GB Data,100.0,Yes,2024-01-09,New,No
OFF005321,4993-JCRGJ,2025-04-13,Extra 100GB Data,100.0,Yes,2025-04-16,Regular,No
OFF005322,9537-JALFH,2023-08-03,30% Discount,5.97,No,,Loyal,No
OFF005323,6698-OXETB,2023-02-25,Free Installation,0.0,No,,New,No
OFF005324,6698-OXETB,2025-05-19,10% Discount,6.12,Yes,2025-05-23,New,No
OFF005325,3724-BSCVH,2025-01-12,30% Discount,4.09,Yes,2025-01-13,New,No
OFF005326,3724-BSCVH,2023-05-16,Premium Support,0.0,Yes,2023-05-18,New,No
OFF005327,9209-NWPGU,2023-03-05,30% Discount,6.54,No,,Loyal,No
OFF005328,5288-AHOUP,2025-09-20,Free Upgrade,0.0,Yes,2025-09-23,New,No
OFF005329,5288-AHOUP,2023-11-02,Premium Support,0.0,No,,New,No
OFF005330,0655-YDGFJ,2025-07-14,30% Discount,4.9,Yes,2025-07-16,Regular,No
OFF005331,8328-SKJNO,2024-09-08,30% Discount,8.13,No,,Regular,No
OFF005332,6352-GIGGQ,2023-06-20,Free Installation,0.0,Yes,2023-06-21,Loyal,No
OFF005333,3082-YVEKW,2023-06-10,10% Discount,23.14,Yes,2023-06-11,Regular,No
OFF005334,3489-HHPFY,2023-04-13,30% Discount,16.81,Yes,2023-04-17,New,No
OFF005335,2926-JEJJC,2023-04-26,Extra 100GB Data,100.0,No,,New,No
OFF005336,2926-JEJJC,2024-10-12,30% Discount,6.06,Yes,2024-10-18,New,No
OFF005337,4950-BDEUX,2023-07-12,Extra 100GB Data,100.0,Yes,2023-07-18,Regular,No
OFF005338,5789-LDFXO,2025-06-27,Extra 100GB Data,100.0,Yes,2025-06-28,Regular,No
OFF005339,2984-TBYKU,2025-01-01,Loyalty Reward,0.0,Yes,2025-01-07,Loyal,No
OFF005340,1548-ARAGG,2025-12-10,Free Upgrade,0.0,Yes,2025-12-15,New,No
OFF005341,1548-ARAGG,2023-10-01,Free 3 Months Streaming,0.0,No,,New,No
OFF005342,6339-RZCBJ,2024-11-11,Free 3 Months Streaming,0.0,Yes,2024-11-16,Loyal,No
OFF005343,0412-UCCNP,2024-12-26,20% Discount,5.92,Yes,2024-12-28,Loyal,No
OFF005344,1816-FLZDK,2023-05-20,Premium Support,0.0,No,,New,No
OFF005345,7096-UCLNH,2024-04-11,Free Upgrade,0.0,Yes,2024-04-18,New,No
OFF005346,7096-UCLNH,2024-11-15,30% Discount,4.01,Yes,2024-11-17,New,No
OFF005347,8885-QSQBX,2025-05-28,Free Installation,0.0,Yes,2025-05-28,New,No
OFF005348,8885-QSQBX,2025-10-16,Free 3 Months Streaming,0.0,Yes,2025-10-22,New,No
OFF005349,8617-ENBDS,2025-04-19,Premium Support,0.0,Yes,2025-04-25,New,No
OFF005350,8617-ENBDS,2023-10-20,Premium Support,0.0,Yes,2023-10-27,New,No
OFF005351,6674-KVJHG,2025-04-04,Extra 100GB Data,100.0,No,,New,No
OFF005352,6674-KVJHG,2024-08-17,10% Discount,5.04,No,,New,No
OFF005353,1814-DKOLC,2025-02-09,20% Discount,7.63,Yes,2025-02-16,New,No
OFF005354,9351-HXDMR,2023-09-06,Loyalty Reward,0.0,Yes,2023-09-10,Loyal,No
OFF005355,5821-MMEIL,2023-10-16,Free 3 Months Streaming,0.0,Yes,2023-10-18,Loyal,No
OFF005356,9631-XEYKE,2024-05-22,10% Discount,15.12,Yes,2024-05-24,New,No
OFF005357,9631-XEYKE,2024-03-13,Extra 100GB Data,100.0,No,,New,No
OFF005358,1335-MXCSE,2025-01-15,Premium Support,0.0,Yes,2025-01-21,Loyal,No
OFF005359,8873-TMKGR,2024-01-07,Extra 100GB Data,100.0,Yes,2024-01-13,Regular,No
OFF005360,8800-JOOCF,2025-03-21,Premium Support,0.0,Yes,2025-03-27,Regular,No
OFF005361,2386-OWURY,2023-02-16,Premium Support,0.0,Yes,2023-02-19,Loyal,No
OFF005362,3453-RTHJQ,2023-06-23,Free Upgrade,0.0,Yes,2023-06-28,New,No
OFF005363,3453-RTHJQ,2024-06-28,Loyalty Reward,0.0,No,,New,No
OFF005364,4280-DLSHD,2024-09-04,Cashback ₹500,500.0,Yes,2024-09-06,New,No
OFF005365,4280-DLSHD,2024-10-26,20% Discount,10.95,No,,New,No
OFF005366,1508-DFXCU,2024-02-18,30% Discount,24.43,Yes,2024-02-25,Regular,No
OFF005367,7868-BGSZA,2024-04-13,Free 3 Months Streaming,0.0,Yes,2024-04-19,Loyal,No
OFF005368,2800-QQUSO,2024-07-04,Premium Support,0.0,Yes,2024-07-08,Loyal,No
OFF005369,7973-DZRKH,2025-08-20,Premium Support,0.0,Yes,2025-08-22,Loyal,No
OFF005370,7698-YFGEZ,2024-05-22,Free Installation,0.0,Yes,2024-05-27,New,No
OFF005371,9773-PEQBZ,2025-04-13,Cashback ₹500,500.0,No,,New,No
OFF005372,7785-RDVIG,2023-06-08,20% Discount,5.79,Yes,2023-06-12,New,No
OFF005373,7785-RDVIG,2025-01-02,30% Discount,5.79,Yes,2025-01-03,New,No
OFF005374,9602-WCXPI,2024-02-07,Free Installation,0.0,No,,Loyal,No
OFF005375,2903-YYTBW,2023-10-08,10% Discount,8.91,No,,New,No
OFF005376,2903-YYTBW,2024-01-06,Free 3 Months Streaming,0.0,Yes,2024-01-13,New,No
OFF005377,3620-MWJNE,2025-10-16,Premium Support,0.0,No,,New,No
OFF005378,3620-MWJNE,2025-01-15,Cashback ₹500,500.0,No,,New,No
OFF005379,8573-JGCZW,2024-03-21,Cashback ₹500,500.0,No,,Regular,No
OFF005380,6701-YVNQG,2023-11-16,Premium Support,0.0,Yes,2023-11-23,Loyal,No
OFF005381,8819-ZBYNA,2024-08-08,10% Discount,21.82,Yes,2024-08-09,Loyal,No
OFF005382,9481-IEBZY,2023-09-24,10% Discount,11.29,Yes,2023-09-27,Loyal,No
OFF005383,6137-NICCO,2023-12-10,Cashback ₹500,500.0,No,,New,No
OFF005384,6402-EJMWF,2024-11-04,Free Upgrade,0.0,Yes,2024-11-08,New,No
OFF005385,6402-EJMWF,2025-01-17,30% Discount,5.53,No,,New,No
OFF005386,6870-ECSHE,2023-11-03,20% Discount,4.09,Yes,2023-11-07,New,No
OFF005387,6870-ECSHE,2023-06-21,Free Upgrade,0.0,No,,New,No
OFF005388,8747-UDCOI,2024-02-08,Free Installation,0.0,No,,Loyal,No
OFF005389,4626-OZDTJ,2024-07-22,Free Upgrade,0.0,No,,Loyal,No
OFF005390,8194-PEEBY,2024-11-13,Free 3 Months Streaming,0.0,No,,Regular,No
OFF005391,8387-UGUSU,2024-01-05,Free Upgrade,0.0,Yes,2024-01-11,Regular,No
OFF005392,1194-HVAIF,2024-12-28,Free 3 Months Streaming,0.0,Yes,2024-12-28,Regular,No
OFF005393,1767-TGTKO,2024-05-18,Extra 100GB Data,100.0,Yes,2024-05-20,New,No
OFF005394,1767-TGTKO,2024-08-03,10% Discount,9.09,No,,New,No
OFF005395,8439-LTUGF,2024-07-12,Free Upgrade,0.0,Yes,2024-07-17,New,No
OFF005396,8805-JNRAZ,2024-05-15,Premium Support,0.0,Yes,2024-05-22,New,No
OFF005397,8805-JNRAZ,2024-11-19,30% Discount,14.76,Yes,2024-11-22,New,No
OFF005398,0206-OYVOC,2024-04-16,Extra 100GB Data,100.0,Yes,2024-04-21,Loyal,No
OFF005399,7291-CDTMJ,2023-11-20,Loyalty Reward,0.0,No,,New,No
OFF005400,7291-CDTMJ,2025-10-01,10% Discount,5.89,Yes,2025-10-07,New,No
OFF005401,7128-GGCNO,2024-09-07,Cashback ₹500,500.0,Yes,2024-09-10,Loyal,No
OFF005402,0237-YFUTL,2023-12-08,Free Installation,0.0,Yes,2023-12-11,Loyal,No
OFF005403,6710-HSJRD,2025-08-07,Free Upgrade,0.0,Yes,2025-08-12,Loyal,No
OFF005404,3675-EQOZA,2025-01-01,Extra 100GB Data,100.0,Yes,2025-01-03,New,No
OFF005405,1732-FEKLD,2024-02-27,20% Discount,18.95,No,,Loyal,No
OFF005406,0479-HMSWA,2024-07-09,Extra 100GB Data,100.0,Yes,2024-07-12,Regular,No
OFF005407,5854-KSRBJ,2023-03-01,Free Upgrade,0.0,No,,Loyal,No
OFF005408,3129-AAQOU,2024-05-03,Loyalty Reward,0.0,No,,Regular,No
OFF005409,1357-BIJKI,2025-06-15,Free Upgrade,0.0,No,,Loyal,No
OFF005410,2018-PZKMU,2023-11-05,Extra 100GB Data,100.0,Yes,2023-11-07,New,No
OFF005411,2018-PZKMU,2024-05-03,Extra 100GB Data,100.0,Yes,2024-05-06,New,No
OFF005412,7340-KEFQE,2023-09-06,10% Discount,6.84,Yes,2023-09-10,Loyal,No
OFF005413,4570-QHXHL,2023-01-20,Free Upgrade,0.0,Yes,2023-01-22,New,No
OFF005414,4570-QHXHL,2024-12-05,Loyalty Reward,0.0,No,,New,No
OFF005415,9470-RTWDV,2024-10-01,Premium Support,0.0,Yes,2024-10-05,Regular,No
OFF005416,2176-OSJUV,2024-02-05,Free 3 Months Streaming,0.0,Yes,2024-02-06,Loyal,No
OFF005417,9348-YVOMK,2023-11-22,Premium Support,0.0,No,,New,No
OFF005418,9348-YVOMK,2025-02-07,Extra 100GB Data,100.0,No,,New,No
OFF005419,8104-OSKWT,2025-02-25,Free Upgrade,0.0,No,,Regular,No
OFF005420,2592-HODOV,2025-05-17,Loyalty Reward,0.0,Yes,2025-05-19,Regular,No
OFF005421,7995-ZHHNZ,2024-03-19,Free Upgrade,0.0,No,,Loyal,No
OFF005422,3824-RHKVR,2024-10-15,Free Installation,0.0,Yes,2024-10-22,Regular,No
OFF005423,5816-SCGFC,2023-07-21,Free 3 Months Streaming,0.0,Yes,2023-07-26,New,No
OFF005424,5816-SCGFC,2024-10-02,Free Upgrade,0.0,No,,New,No
OFF005425,5989-AXPUC,2025-08-03,Loyalty Reward,0.0,Yes,2025-08-05,Loyal,No
OFF005426,4979-HPRFL,2024-08-08,30% Discount,2.42,No,,Loyal,No
OFF005427,9278-VZKCD,2025-03-09,Cashback ₹500,500.0,Yes,2025-03-16,Loyal,No
OFF005428,5206-XZZQI,2024-11-09,20% Discount,8.06,No,,Loyal,No
OFF005429,2139-FQHLM,2023-02-01,Extra 100GB Data,100.0,No,,Regular,No
OFF005430,1093-YSWCA,2025-08-11,Cashback ₹500,500.0,Yes,2025-08-18,New,No
OFF005431,1093-YSWCA,2025-01-22,Free Upgrade,0.0,Yes,2025-01-28,New,No
OFF005432,3882-IYOIJ,2023-01-02,Free Installation,0.0,No,,Loyal,No
OFF005433,3115-JPJDD,2023-01-14,Free 3 Months Streaming,0.0,No,,Loyal,No
OFF005434,5600-KTXFM,2023-09-21,Extra 100GB Data,100.0,No,,New,No
OFF005435,5600-KTXFM,2024-04-14,Cashback ₹500,500.0,No,,New,No
OFF005436,6339-TBELP,2024-02-16,20% Discount,25.92,Yes,2024-02-22,Loyal,No
OFF005437,7950-XWOVN,2024-08-08,Premium Support,0.0,Yes,2024-08-10,New,No
OFF005438,7950-XWOVN,2024-06-15,Extra 100GB Data,100.0,Yes,2024-06-22,New,No
OFF005439,8849-PRIQJ,2025-05-07,Extra 100GB Data,100.0,Yes,2025-05-13,Loyal,No
OFF005440,5396-IZEPB,2024-12-26,Free Upgrade,0.0,Yes,2024-12-27,New,No
OFF005441,5396-IZEPB,2025-08-23,Cashback ₹500,500.0,No,,New,No
OFF005442,0701-TJSEF,2023-07-13,20% Discount,6.83,Yes,2023-07-19,New,No
OFF005443,0701-TJSEF,2023-01-26,Premium Support,0.0,No,,New,No
OFF005444,6629-LADHQ,2023-09-17,Free 3 Months Streaming,0.0,No,,New,No
OFF005445,6629-LADHQ,2024-08-15,Loyalty Reward,0.0,Yes,2024-08-20,New,No
OFF005446,1559-DTODC,2024-06-16,30% Discount,7.54,Yes,2024-06-17,Regular,No
